Path	Sample Name	Tissue Category	Region ID	Total Regions	Region X Position	Region Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Region Area (pixels)	Region Area (percent)	Region Compactness	Region Minor Axis	Region Major Axis	Region Axis Ratio	DAPI Min (Normalized Counts, Total Weighting)	DAPI Mean (Normalized Counts, Total Weighting)	DAPI Max (Normalized Counts, Total Weighting)	DAPI Std Dev (Normalized Counts, Total Weighting)	DAPI Total (Normalized Counts, Total Weighting)	CD68 (Opal 520) Min (Normalized Counts, Total Weighting)	CD68 (Opal 520) Mean (Normalized Counts, Total Weighting)	CD68 (Opal 520) Max (Normalized Counts, Total Weighting)	CD68 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	CD68 (Opal 520) Total (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Min (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Mean (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Max (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Total (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Min (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Mean (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Max (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Std Dev (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Total (Normalized Counts, Total Weighting)	CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	CD3 (Opal 650) Min (Normalized Counts, Total Weighting)	CD3 (Opal 650) Mean (Normalized Counts, Total Weighting)	CD3 (Opal 650) Max (Normalized Counts, Total Weighting)	CD3 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	CD3 (Opal 650) Total (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Min (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Mean (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Max (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Total (Normalized Counts, Total Weighting)	Autofluorescence Min (Normalized Counts, Total Weighting)	Autofluorescence Mean (Normalized Counts, Total Weighting)	Autofluorescence Max (Normalized Counts, Total Weighting)	Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	inForm 2.2.5800.23313
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	11		344	32	#N/A	#N/A	4608	0.32 %	0.29	64.35	119.97	1.86	0.143	0.729	5.215	0.820	3359.639	0.000	1.186	4.750	0.762	5463.017	0.000	0.657	3.762	0.482	3027.151	1.352	10.921	58.335	6.819	50322.500	0.000	1.848	16.501	1.820	8516.166	0.000	0.057	0.534	0.073	262.503	0.000	0.116	0.702	0.078	535.898	0.000	1.062	3.024	0.385	4891.415			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	12		482	38	#N/A	#N/A	2944	0.20 %	0.43	65.87	76.57	1.16	0.173	0.890	6.030	0.944	2621.099	0.000	0.537	3.022	0.451	1579.553	0.000	0.711	4.277	0.536	2092.736	0.903	8.809	39.809	6.811	25932.972	0.000	1.154	8.974	1.240	3396.277	0.000	0.041	0.502	0.055	119.242	0.000	0.092	0.352	0.048	269.974	0.000	0.898	1.873	0.383	2644.602			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	13		900	60	#N/A	#N/A	12928	0.89 %	0.10	120.32	224.39	1.86	0.137	0.807	6.182	0.872	10438.331	0.000	0.804	7.626	0.742	10400.225	0.000	0.656	4.598	0.550	8480.954	0.147	9.456	52.406	7.480	122250.888	0.000	1.381	12.339	1.455	17849.746	0.000	0.041	0.475	0.054	523.907	0.000	0.104	0.447	0.060	1348.212	0.000	0.909	2.465	0.396	11751.726			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	14		1106	30	#N/A	#N/A	1232	0.09 %	0.34	36.05	60.01	1.66	0.418	1.174	3.427	0.801	1446.189	0.000	0.369	1.248	0.263	454.563	0.000	0.314	1.393	0.278	387.182	0.000	0.814	12.078	0.730	1002.611	0.000	0.673	3.041	0.492	828.845	0.000	0.028	0.283	0.036	34.208	0.000	0.123	0.359	0.069	151.100	0.000	0.430	1.058	0.245	529.338			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	15		574	388	#N/A	#N/A	81424	5.62 %	0.04	410.61	813.90	1.98	0.149	1.235	6.314	1.079	100591.509	0.000	1.287	11.417	1.238	104828.854	0.000	1.082	5.804	0.738	88060.271	0.000	13.263	55.022	8.836	1079903.677	0.000	2.488	37.366	3.257	202591.153	0.000	0.146	2.690	0.201	11912.143	0.000	0.147	0.611	0.072	11969.538	0.000	0.891	3.160	0.480	72577.540			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	16		254	94	#N/A	#N/A	2384	0.16 %	0.33	57.50	70.26	1.22	0.219	1.157	4.297	0.872	2757.184	0.000	1.125	5.216	0.919	2681.565	0.000	1.139	4.412	0.649	2715.427	1.341	16.886	47.361	8.602	40256.360	0.000	3.459	30.298	3.325	8245.637	0.000	0.079	1.191	0.123	188.794	0.000	0.132	0.393	0.073	314.301	0.000	0.959	2.076	0.445	2286.286			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	17		804	106	#N/A	#N/A	2624	0.18 %	0.21	58.47	97.37	1.67	0.197	0.719	4.287	0.700	1887.836	0.000	0.531	3.254	0.489	1392.056	0.000	0.495	3.564	0.488	1297.890	0.000	5.675	40.226	6.248	14892.123	0.000	0.950	18.075	1.533	2493.058	0.000	0.038	0.460	0.055	99.130	0.000	0.093	0.375	0.056	245.125	0.000	0.782	2.264	0.355	2053.213			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	18		1254	100	#N/A	#N/A	1216	0.08 %	0.26	36.29	75.04	2.07	0.452	2.006	4.656	1.244	2439.502	0.000	0.496	2.222	0.332	602.683	0.000	0.473	1.489	0.306	575.228	0.000	1.288	6.843	0.869	1566.383	0.000	1.134	4.954	0.770	1378.709	0.000	0.032	0.188	0.040	39.241	0.000	0.151	0.380	0.070	183.184	0.000	0.320	1.147	0.318	389.018			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	19		1244	346	#N/A	#N/A	50048	3.46 %	0.05	297.61	555.89	1.87	0.130	0.871	7.616	0.904	43616.664	0.000	0.563	7.980	0.541	28162.322	0.000	0.892	4.840	0.603	44637.352	0.000	11.431	50.849	8.344	572113.838	0.000	1.737	25.875	1.718	86958.276	0.000	0.040	0.580	0.060	2017.638	0.000	0.102	0.823	0.060	5106.058	0.000	0.997	2.740	0.411	49887.304			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	20		18	100	#N/A	#N/A	976	0.07 %	0.56	36.04	40.06	1.11	0.268	1.663	5.230	1.185	1622.959	0.000	1.273	5.899	1.050	1242.013	0.000	1.763	4.202	0.602	1721.148	2.932	27.289	52.815	8.810	26634.423	0.000	6.673	19.293	4.060	6513.296	0.000	0.252	1.072	0.203	246.045	0.000	0.227	0.512	0.084	221.658	0.000	1.049	2.235	0.560	1023.638			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	21		1034	132	#N/A	#N/A	1824	0.13 %	0.23	35.07	95.54	2.72	0.198	1.227	5.806	1.065	2238.491	0.000	0.328	0.926	0.167	598.038	0.000	0.544	2.368	0.377	992.820	0.000	4.801	22.831	4.814	8757.227	0.000	0.992	5.702	0.764	1809.041	0.000	0.033	0.278	0.042	59.964	0.000	0.122	0.395	0.052	222.212	0.000	0.692	1.683	0.424	1262.538			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	22		1306	104	#N/A	#N/A	1168	0.08 %	0.67	36.07	40.10	1.11	0.212	1.017	3.135	0.755	1187.669	0.000	0.435	2.169	0.311	508.661	0.000	0.635	2.561	0.422	741.816	0.477	7.814	42.065	6.350	9126.374	0.000	1.479	8.449	1.216	1727.076	0.000	0.035	0.309	0.048	41.398	0.000	0.104	0.331	0.053	121.593	0.000	0.891	1.969	0.359	1040.283			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	23		932	148	#N/A	#N/A	1056	0.07 %	0.31	27.93	73.18	2.62	0.181	1.206	6.157	1.142	1273.985	0.000	0.413	2.331	0.294	436.014	0.000	0.616	2.984	0.496	650.973	0.467	7.759	40.024	7.491	8193.988	0.000	1.505	10.092	1.619	1589.718	0.000	0.032	0.303	0.047	33.889	0.000	0.101	0.356	0.052	107.141	0.000	0.769	1.752	0.443	811.709			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	24		350	168	#N/A	#N/A	848	0.06 %	0.22	25.68	70.64	2.75	0.427	1.387	4.978	1.041	1176.036	0.000	0.384	0.997	0.121	325.774	0.000	0.638	3.188	0.457	541.127	0.293	3.035	25.457	2.915	2573.543	0.000	0.884	4.409	0.732	749.389	0.000	0.038	0.202	0.041	32.516	0.000	0.115	0.234	0.038	97.118	0.000	0.648	2.339	0.399	549.637			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	25		1122	186	#N/A	#N/A	1056	0.07 %	0.26	38.33	61.82	1.61	0.371	0.937	3.588	0.737	989.187	0.066	0.385	2.169	0.225	406.854	0.000	0.275	1.211	0.238	290.599	0.000	0.740	1.696	0.332	781.458	0.000	0.686	4.033	0.506	724.255	0.000	0.029	0.212	0.034	30.431	0.000	0.105	0.287	0.047	111.383	0.000	0.584	1.112	0.261	616.572			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	26		146	210	#N/A	#N/A	1072	0.07 %	0.26	29.97	74.00	2.47	0.406	0.826	3.219	0.499	885.147	0.000	0.481	1.646	0.214	515.922	0.000	0.403	4.243	0.373	432.104	0.457	2.775	35.731	2.832	2975.215	0.000	0.687	4.893	0.570	736.887	0.000	0.041	0.214	0.043	43.912	0.000	0.123	0.329	0.044	132.216	0.000	0.604	1.532	0.217	647.721			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	27		900	244	#N/A	#N/A	3888	0.27 %	0.17	71.50	122.98	1.72	0.257	0.895	4.655	0.796	3477.937	0.000	0.404	2.251	0.306	1570.546	0.000	0.584	3.181	0.460	2270.884	0.000	5.772	29.053	5.482	22441.869	0.000	0.722	5.926	0.812	2807.224	0.000	0.030	0.270	0.039	117.287	0.000	0.100	0.318	0.047	388.194	0.000	0.692	1.837	0.310	2689.475			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	28		1012	362	#N/A	#N/A	8048	0.56 %	0.20	100.33	175.26	1.75	0.204	0.885	5.479	0.836	7120.011	0.000	0.584	8.276	0.867	4697.693	0.000	0.820	4.146	0.658	6596.645	0.000	8.868	45.070	8.023	71369.197	0.000	0.882	7.712	1.070	7096.724	0.000	0.039	0.365	0.051	315.490	0.000	0.099	0.387	0.054	799.701	0.000	0.838	2.300	0.388	6745.384			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	29		612	376	#N/A	#N/A	1104	0.08 %	0.57	32.04	48.06	1.50	0.406	0.986	3.471	0.707	1088.047	0.000	0.660	3.708	0.547	728.777	0.000	0.595	2.537	0.420	656.812	1.134	5.255	24.264	3.782	5801.701	0.000	0.743	9.268	0.941	820.440	0.000	0.056	0.376	0.060	61.678	0.000	0.134	0.382	0.056	148.033	0.000	0.724	1.661	0.259	799.409			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	30		552	418	#N/A	#N/A	1648	0.11 %	0.23	42.23	90.55	2.14	0.418	1.420	5.250	0.870	2340.492	0.000	0.591	1.515	0.253	973.880	0.000	0.395	1.335	0.263	650.805	0.320	1.814	10.052	0.851	2988.765	0.000	1.065	12.675	1.144	1755.797	0.000	0.053	0.810	0.062	87.251	0.002	0.144	0.360	0.061	237.709	0.000	0.421	1.033	0.263	693.455			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	31		1028	426	#N/A	#N/A	1280	0.09 %	0.54	40.00	44.01	1.10	0.219	0.758	5.613	0.740	970.791	0.000	0.696	3.443	0.588	890.754	0.000	0.741	3.621	0.555	948.519	0.467	9.044	37.711	6.706	11576.734	0.000	0.825	6.590	0.952	1056.408	0.000	0.055	0.579	0.076	70.688	0.000	0.112	0.281	0.043	143.221	0.000	0.971	1.747	0.342	1242.262			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	32		202	732	#N/A	#N/A	123520	8.53 %	0.13	404.20	617.09	1.53	0.178	2.049	8.075	1.519	253147.802	0.000	1.262	15.634	1.326	155849.082	0.000	1.517	6.884	0.855	187330.943	0.533	14.849	61.494	9.492	1834121.677	0.000	4.905	62.174	4.301	605858.269	0.000	0.681	7.578	0.793	84102.363	0.000	0.159	2.531	0.094	19676.155	0.000	0.754	3.923	0.599	93186.253			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	33		692	448	#N/A	#N/A	752	0.05 %	0.61	24.09	40.04	1.66	0.413	0.999	3.316	0.776	751.358	0.000	0.684	1.756	0.264	514.040	0.000	0.499	3.400	0.454	375.528	0.456	3.954	34.484	4.568	2973.737	0.000	1.073	6.472	1.264	806.694	0.000	0.108	0.607	0.109	81.450	0.000	0.124	0.322	0.047	93.052	0.000	0.705	1.539	0.293	529.820			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	34		794	496	#N/A	#N/A	1456	0.10 %	0.21	40.03	84.75	2.12	0.461	1.795	4.389	0.867	2613.145	0.130	0.385	1.367	0.128	559.933	0.000	0.535	1.461	0.265	779.086	0.000	0.938	7.127	0.448	1365.794	0.000	0.818	2.811	0.382	1191.701	0.000	0.030	0.178	0.034	43.933	0.021	0.115	0.314	0.035	167.081	0.000	0.422	1.089	0.299	614.099			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	35		230	516	#N/A	#N/A	800	0.06 %	0.58	28.06	40.10	1.43	0.324	0.451	0.525	0.024	361.121	0.000	0.138	1.289	0.136	110.686	0.000	0.172	2.900	0.312	137.302	0.184	1.724	25.350	2.517	1379.395	0.000	0.380	4.481	0.581	303.879	0.000	0.031	0.287	0.044	24.547	0.000	0.068	0.266	0.033	54.569	0.144	0.440	1.401	0.130	352.110			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	36		974	520	#N/A	#N/A	800	0.06 %	0.26	40.08	44.08	1.10	0.288	1.316	3.399	0.666	1053.004	0.095	1.195	3.857	0.745	956.303	0.000	0.635	4.088	0.508	507.887	0.099	5.208	28.971	5.244	4166.246	0.000	1.173	5.765	0.931	938.581	0.000	0.052	0.276	0.057	41.822	0.031	0.164	0.381	0.057	130.914	0.000	0.687	1.692	0.345	549.985			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	37		324	562	#N/A	#N/A	1344	0.09 %	0.28	29.28	78.49	2.68	0.235	1.036	4.723	0.723	1392.759	0.000	0.833	4.978	0.773	1119.128	0.000	1.081	5.270	0.950	1453.075	0.701	11.168	54.721	11.207	15009.350	0.000	1.488	15.197	2.295	1999.952	0.000	0.078	0.634	0.087	104.289	0.000	0.152	0.578	0.078	203.671	0.000	0.832	2.825	0.411	1117.691			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	38		924	628	#N/A	#N/A	8112	0.56 %	0.18	105.47	139.88	1.33	0.138	0.808	5.855	0.846	6551.952	0.000	0.933	8.252	0.937	7569.448	0.000	1.034	5.715	0.723	8385.858	0.032	11.839	46.130	8.295	96035.808	0.000	1.512	29.164	2.295	12262.985	0.000	0.057	0.918	0.076	463.184	0.000	0.130	0.418	0.060	1058.466	0.000	1.061	2.433	0.464	8604.594			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	39		1072	610	#N/A	#N/A	1296	0.09 %	0.19	37.91	85.74	2.26	0.390	1.455	5.846	1.158	1886.064	0.000	0.649	2.743	0.421	841.086	0.000	0.797	3.389	0.584	1032.300	0.000	6.642	36.778	6.757	8608.301	0.000	2.420	27.924	4.076	3135.914	0.000	0.059	0.689	0.092	75.915	0.000	0.162	0.392	0.074	209.522	0.000	0.619	1.680	0.376	802.366			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	40		862	708	#N/A	#N/A	2928	0.20 %	0.22	52.18	114.35	2.19	0.152	0.799	4.778	0.785	2338.753	0.000	1.204	6.716	1.026	3526.457	0.000	1.289	4.614	0.719	3774.309	1.714	15.437	46.387	8.154	45198.470	0.000	1.493	10.766	1.584	4371.574	0.000	0.064	0.726	0.085	187.764	0.000	0.135	0.454	0.064	396.299	0.000	1.124	2.104	0.388	3292.092			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	41		980	694	#N/A	#N/A	944	0.07 %	0.44	34.15	50.81	1.49	0.439	1.441	3.755	0.912	1360.115	0.136	0.498	1.296	0.185	469.992	0.000	0.539	1.770	0.293	508.576	0.000	1.198	11.056	1.158	1131.200	0.000	0.842	2.635	0.448	795.104	0.000	0.029	0.173	0.033	27.178	0.005	0.112	0.244	0.036	105.829	0.000	0.543	1.184	0.338	512.320			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	42		628	824	#N/A	#N/A	21488	1.48 %	0.07	185.14	304.82	1.65	0.147	0.906	5.536	0.879	19465.362	0.000	0.943	9.575	1.170	20262.315	0.000	1.134	5.612	0.775	24366.223	0.363	12.622	58.024	9.277	271223.084	0.000	1.833	43.637	2.519	39389.049	0.000	0.068	1.130	0.093	1460.487	0.000	0.128	0.495	0.067	2759.217	0.000	0.966	2.555	0.474	20750.906			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	43		1116	788	#N/A	#N/A	6448	0.45 %	0.14	124.22	134.95	1.09	0.198	1.092	5.661	0.923	7043.215	0.000	0.810	6.897	0.734	5222.568	0.000	1.267	4.728	0.741	8171.670	0.000	13.160	52.574	9.586	84857.455	0.000	1.488	9.610	1.460	9592.669	0.000	0.042	0.391	0.057	270.084	0.000	0.140	0.476	0.064	903.002	0.000	0.964	2.453	0.480	6217.219			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	44		1340	746	#N/A	#N/A	912	0.06 %	0.39	35.99	40.10	1.11	0.477	1.212	4.667	1.108	1105.060	0.000	0.270	1.673	0.255	246.180	0.000	0.435	2.301	0.438	397.090	0.000	1.988	24.088	2.899	1813.408	0.000	0.663	3.729	0.634	604.479	0.000	0.021	0.170	0.030	19.339	0.000	0.092	0.312	0.054	83.989	0.000	0.498	1.484	0.262	453.997			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_2.im3	Stroma	45		1290	786	#N/A	#N/A	1088	0.08 %	0.39	31.72	61.54	1.94	0.478	1.259	4.120	0.894	1369.826	0.000	0.308	1.194	0.128	334.721	0.000	0.642	2.667	0.417	698.479	0.000	2.272	15.422	2.541	2471.722	0.000	0.882	3.732	0.596	959.736	0.000	0.025	0.229	0.036	27.178	0.000	0.094	0.248	0.035	101.848	0.000	0.710	3.064	0.395	772.285			0	0	0	0	
