Path	Sample Name	Tissue Category	Region ID	Total Regions	Region X Position	Region Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Region Area (pixels)	Region Area (percent)	Region Compactness	Region Minor Axis	Region Major Axis	Region Axis Ratio	DAPI Min (Normalized Counts, Total Weighting)	DAPI Mean (Normalized Counts, Total Weighting)	DAPI Max (Normalized Counts, Total Weighting)	DAPI Std Dev (Normalized Counts, Total Weighting)	DAPI Total (Normalized Counts, Total Weighting)	CD68 (Opal 520) Min (Normalized Counts, Total Weighting)	CD68 (Opal 520) Mean (Normalized Counts, Total Weighting)	CD68 (Opal 520) Max (Normalized Counts, Total Weighting)	CD68 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	CD68 (Opal 520) Total (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Min (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Mean (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Max (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Total (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Min (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Mean (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Max (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Std Dev (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Total (Normalized Counts, Total Weighting)	CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	CD3 (Opal 650) Min (Normalized Counts, Total Weighting)	CD3 (Opal 650) Mean (Normalized Counts, Total Weighting)	CD3 (Opal 650) Max (Normalized Counts, Total Weighting)	CD3 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	CD3 (Opal 650) Total (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Min (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Mean (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Max (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Total (Normalized Counts, Total Weighting)	Autofluorescence Min (Normalized Counts, Total Weighting)	Autofluorescence Mean (Normalized Counts, Total Weighting)	Autofluorescence Max (Normalized Counts, Total Weighting)	Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	inForm 2.2.5800.23313
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	11		1226	176	#N/A	#N/A	25520	1.76 %	0.04	263.47	335.89	1.27	0.194	0.905	6.274	0.913	23091.275	0.000	0.089	1.288	0.081	2259.831	0.000	0.296	2.249	0.330	7554.699	0.000	3.144	39.795	4.693	80245.960	0.000	0.446	6.453	0.543	11386.462	0.000	0.016	0.556	0.031	404.597	0.000	0.071	0.342	0.039	1807.202	0.000	0.596	2.442	0.311	15208.882			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	12		1016	92	#N/A	#N/A	3392	0.23 %	0.17	88.02	96.15	1.09	0.152	0.921	4.758	1.025	3122.653	0.000	0.117	0.469	0.073	398.351	0.000	0.376	1.916	0.319	1274.646	0.000	3.751	27.166	3.930	12722.250	0.000	0.507	4.206	0.525	1719.978	0.000	0.025	0.301	0.035	85.741	0.000	0.087	0.224	0.030	294.863	0.000	0.735	1.704	0.343	2493.191			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	13		740	68	#N/A	#N/A	832	0.06 %	0.43	26.46	53.23	2.01	0.329	1.847	4.252	1.060	1536.568	0.000	0.166	0.479	0.069	138.393	0.000	0.389	1.153	0.206	323.792	0.000	0.977	9.140	0.986	812.958	0.000	0.648	2.377	0.340	539.306	0.000	0.017	0.120	0.023	13.949	0.000	0.105	0.305	0.038	87.540	0.000	0.363	1.153	0.388	302.340			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	14		668	212	#N/A	#N/A	13072	0.90 %	0.14	146.53	179.09	1.22	0.143	0.846	7.365	0.938	11060.619	0.000	0.139	4.325	0.256	1812.839	0.000	0.493	2.484	0.374	6445.492	0.000	6.506	38.234	6.308	85048.665	0.000	0.437	5.992	0.598	5713.073	0.000	0.020	0.265	0.026	265.594	0.000	0.078	0.236	0.030	1015.145	0.000	0.755	2.094	0.339	9868.190			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	15		188	144	#N/A	#N/A	928	0.06 %	0.48	33.68	40.79	1.21	0.443	2.136	3.989	0.845	1981.947	0.003	0.143	0.345	0.048	132.407	0.000	0.451	0.894	0.184	418.521	0.000	0.573	1.577	0.269	531.916	0.000	0.647	1.710	0.264	600.043	0.000	0.013	0.137	0.020	12.420	0.038	0.130	0.232	0.031	120.898	0.000	0.202	0.837	0.224	187.869			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	16		972	174	#N/A	#N/A	2832	0.20 %	0.28	46.99	108.89	2.32	0.142	0.325	0.928	0.084	921.381	0.000	0.096	0.490	0.072	271.555	0.000	0.277	1.919	0.345	784.731	0.079	4.725	32.480	6.070	13379.885	0.000	0.442	4.349	0.591	1250.967	0.000	0.016	0.148	0.022	44.145	0.000	0.077	0.201	0.025	217.910	0.399	0.909	1.709	0.186	2573.503			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	17		90	218	#N/A	#N/A	1600	0.11 %	0.32	36.05	76.11	2.11	0.206	1.346	5.722	1.215	2154.005	0.000	0.067	0.357	0.074	106.851	0.000	0.811	2.209	0.361	1297.052	0.892	11.843	34.022	7.287	18948.920	0.000	0.914	6.562	0.985	1462.962	0.000	0.032	0.553	0.055	51.112	0.000	0.095	0.210	0.040	152.563	0.000	0.714	1.772	0.461	1141.781			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	18		842	248	#N/A	#N/A	752	0.05 %	0.32	29.47	52.38	1.78	0.253	1.415	5.927	1.521	1064.328	0.000	0.133	1.734	0.142	99.705	0.000	0.562	2.006	0.369	422.999	0.000	4.241	19.896	4.724	3189.068	0.000	0.453	2.954	0.476	340.582	0.000	0.021	0.131	0.025	16.152	0.000	0.092	0.429	0.040	68.924	0.000	0.654	1.382	0.409	491.995			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	19		998	622	#N/A	#N/A	145792	10.07 %	0.02	651.39	777.25	1.19	0.124	0.764	6.851	0.755	111361.450	0.000	0.104	5.503	0.174	15100.383	0.000	0.562	4.572	0.463	81979.868	0.000	7.499	50.460	7.351	1093267.194	0.000	0.564	18.474	0.871	82166.489	0.000	0.029	1.593	0.049	4252.048	0.000	0.071	0.645	0.034	10400.995	0.000	0.880	2.895	0.360	128273.279			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	20		1292	310	#N/A	#N/A	1360	0.09 %	0.38	38.00	60.54	1.59	0.277	1.729	6.990	1.541	2351.558	0.000	0.112	0.502	0.078	151.843	0.000	0.467	1.706	0.327	634.775	0.000	3.661	20.152	4.322	4978.805	0.000	0.661	3.709	0.583	898.376	0.000	0.015	0.137	0.023	20.229	0.000	0.095	0.318	0.051	129.087	0.000	0.496	1.590	0.403	674.162			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	21		236	586	#N/A	#N/A	51920	3.59 %	0.05	263.17	477.42	1.81	0.069	0.631	6.417	0.691	32785.020	0.000	0.177	8.185	0.349	9189.480	0.000	0.506	3.681	0.400	26263.921	0.000	6.307	50.100	5.748	327450.230	0.000	0.506	7.780	0.656	26276.980	0.000	0.022	0.374	0.030	1128.231	0.000	0.074	0.321	0.029	3818.323	0.000	0.897	2.522	0.315	46575.493			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	22		1144	406	#N/A	#N/A	1056	0.07 %	0.49	37.64	43.44	1.15	0.286	0.825	3.605	0.795	870.726	0.000	0.087	0.414	0.063	92.116	0.000	0.440	1.653	0.360	465.105	0.220	5.567	25.005	4.623	5879.025	0.000	0.398	4.103	0.506	420.635	0.000	0.020	0.172	0.026	21.039	0.000	0.083	0.222	0.032	87.621	0.000	0.780	1.551	0.310	823.630			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	23		1084	500	#N/A	#N/A	832	0.06 %	0.22	30.83	64.87	2.10	0.363	0.861	3.031	0.694	716.480	0.000	0.080	0.324	0.063	66.563	0.000	0.254	1.162	0.229	211.498	0.000	2.154	10.306	2.223	1792.077	0.000	0.316	2.082	0.358	262.707	0.000	0.014	0.094	0.019	11.257	0.000	0.071	0.197	0.028	59.360	0.000	0.558	1.060	0.225	464.498			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	24		1098	790	#N/A	#N/A	848	0.06 %	0.24	34.71	53.13	1.53	0.260	1.354	4.317	0.986	1148.221	0.000	0.108	0.530	0.096	91.801	0.000	0.722	2.478	0.392	612.331	0.189	9.053	40.004	9.388	7676.664	0.000	0.855	4.327	0.803	724.804	0.000	0.024	0.170	0.034	20.448	0.000	0.125	0.349	0.059	105.817	0.000	0.848	2.158	0.499	719.151			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	25		1336	796	#N/A	#N/A	864	0.06 %	0.24	24.27	68.38	2.82	0.449	1.080	3.520	0.764	933.475	0.000	0.110	0.441	0.078	95.007	0.000	0.229	0.979	0.223	197.738	0.000	0.574	2.209	0.403	495.944	0.000	0.428	1.932	0.313	370.175	0.000	0.045	0.410	0.077	39.157	0.007	0.086	0.200	0.037	74.322	0.000	0.525	1.076	0.227	453.227			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	26		1050	832	#N/A	#N/A	816	0.06 %	0.23	30.49	61.57	2.02	0.351	2.035	4.192	0.987	1660.367	0.000	0.141	0.452	0.070	114.792	0.000	0.555	2.142	0.312	453.231	0.000	2.391	20.222	3.746	1951.395	0.000	0.663	2.310	0.424	540.680	0.000	0.018	0.130	0.024	14.378	0.039	0.136	0.327	0.045	111.228	0.000	0.445	1.558	0.389	363.148			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	27		112	850	#N/A	#N/A	1744	0.12 %	0.37	37.20	74.00	1.99	0.171	0.574	2.808	0.476	1000.851	0.000	0.201	1.199	0.121	351.344	0.000	0.228	2.156	0.252	397.436	0.000	2.158	16.665	2.128	3763.159	0.000	0.362	3.314	0.391	630.522	0.000	0.014	0.116	0.020	24.195	0.000	0.069	0.132	0.021	119.489	0.000	0.773	1.271	0.259	1347.900			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	28		1338	900	#N/A	#N/A	1104	0.08 %	0.19	36.55	71.72	1.96	0.465	1.632	4.596	0.934	1802.029	0.000	0.163	0.483	0.073	179.455	0.000	0.369	1.039	0.230	407.395	0.000	0.776	3.175	0.475	856.251	0.000	1.621	18.672	2.942	1789.602	0.000	0.023	0.305	0.038	25.680	0.029	0.125	0.285	0.039	138.493	0.000	0.539	1.187	0.305	595.466			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	29		250	930	#N/A	#N/A	960	0.07 %	0.22	29.06	69.62	2.40	0.230	0.961	4.267	0.783	923.019	0.000	0.276	0.948	0.164	264.927	0.000	0.482	2.421	0.413	462.527	0.000	4.998	33.249	7.614	4798.422	0.000	0.822	5.363	0.779	789.331	0.000	0.019	0.172	0.029	17.938	0.000	0.107	0.236	0.044	103.062	0.000	0.793	2.122	0.443	761.628			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	30		272	970	#N/A	#N/A	5216	0.36 %	0.11	67.55	212.54	3.15	0.148	0.723	5.462	0.768	3770.328	0.000	0.230	7.900	0.477	1202.047	0.000	0.607	3.490	0.478	3167.229	0.000	6.074	36.481	5.563	31679.434	0.000	0.654	8.128	0.819	3409.577	0.000	0.028	0.676	0.050	146.173	0.000	0.079	0.238	0.033	411.433	0.000	0.966	2.492	0.350	5036.719			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	31		18	926	#N/A	#N/A	1088	0.08 %	0.56	36.07	44.12	1.22	0.184	0.479	3.311	0.316	521.577	0.000	0.173	0.578	0.083	188.449	0.000	0.320	1.684	0.269	347.629	0.000	2.559	18.869	3.042	2784.281	0.000	0.452	3.654	0.493	491.419	0.000	0.015	0.103	0.021	16.710	0.000	0.073	0.174	0.024	78.955	0.125	1.013	1.612	0.150	1102.517			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	32		564	946	#N/A	#N/A	2128	0.15 %	0.20	57.80	88.63	1.53	0.235	0.743	4.342	0.742	1581.679	0.000	0.136	0.794	0.113	289.439	0.000	0.638	3.287	0.508	1358.675	0.322	7.507	35.515	6.550	15974.514	0.000	0.653	6.954	0.851	1390.387	0.000	0.024	0.290	0.038	50.578	0.000	0.076	0.226	0.035	162.688	0.000	0.959	1.955	0.295	2040.711			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	33		506	988	#N/A	#N/A	1040	0.07 %	0.30	37.86	53.61	1.42	0.174	0.755	3.560	0.737	785.293	0.000	0.305	1.525	0.300	317.656	0.000	1.012	4.307	0.813	1052.485	0.954	13.300	48.544	11.424	13831.499	0.000	1.392	8.429	1.713	1447.574	0.000	0.036	0.331	0.057	37.681	0.000	0.102	0.320	0.062	106.548	0.399	1.198	2.846	0.399	1246.216			0	0	0	0	
E:\Original MANTRA official all pics	cu-07-05 B D_3.im3	Stroma	34		1364	1026	#N/A	#N/A	1232	0.09 %	0.58	28.26	56.10	1.99	0.215	1.005	5.319	1.129	1238.012	0.000	0.051	0.434	0.065	63.289	0.000	0.653	2.436	0.525	804.736	0.014	10.155	41.972	8.385	12511.259	0.000	0.931	5.802	0.993	1146.755	0.000	0.031	0.248	0.044	38.161	0.000	0.087	0.288	0.047	107.421	0.000	1.090	2.574	0.531	1343.105			0	0	0	0	
