Path	Sample Name	Tissue Category	Region ID	Total Regions	Region X Position	Region Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Region Area (pixels)	Region Area (percent)	Region Compactness	Region Minor Axis	Region Major Axis	Region Axis Ratio	DAPI Min (Normalized Counts, Total Weighting)	DAPI Mean (Normalized Counts, Total Weighting)	DAPI Max (Normalized Counts, Total Weighting)	DAPI Std Dev (Normalized Counts, Total Weighting)	DAPI Total (Normalized Counts, Total Weighting)	CD68 (Opal 520) Min (Normalized Counts, Total Weighting)	CD68 (Opal 520) Mean (Normalized Counts, Total Weighting)	CD68 (Opal 520) Max (Normalized Counts, Total Weighting)	CD68 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	CD68 (Opal 520) Total (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Min (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Mean (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Max (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Total (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Min (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Mean (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Max (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Std Dev (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Total (Normalized Counts, Total Weighting)	CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	CD3 (Opal 650) Min (Normalized Counts, Total Weighting)	CD3 (Opal 650) Mean (Normalized Counts, Total Weighting)	CD3 (Opal 650) Max (Normalized Counts, Total Weighting)	CD3 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	CD3 (Opal 650) Total (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Min (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Mean (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Max (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Total (Normalized Counts, Total Weighting)	Autofluorescence Min (Normalized Counts, Total Weighting)	Autofluorescence Mean (Normalized Counts, Total Weighting)	Autofluorescence Max (Normalized Counts, Total Weighting)	Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	inForm 2.2.5800.23313
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	11		1282	114	#N/A	#N/A	4960	0.34 %	0.17	68.01	171.50	2.52	0.174	0.578	4.004	0.586	2868.016	0.000	0.207	2.179	0.310	1027.067	0.000	0.225	1.829	0.287	1115.546	0.000	3.264	17.915	3.533	16187.724	0.000	0.434	3.405	0.469	2150.260	0.000	0.058	1.100	0.092	288.651	0.000	0.102	0.405	0.047	508.361	0.373	0.771	1.379	0.128	3823.714			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	12		172	108	#N/A	#N/A	2304	0.16 %	0.16	47.64	131.00	2.75	0.128	0.276	2.091	0.170	636.496	0.000	0.137	1.442	0.099	316.574	0.000	0.069	1.530	0.136	159.029	0.000	0.856	11.796	1.300	1971.619	0.000	0.272	3.020	0.241	626.010	0.000	0.029	0.138	0.027	66.230	0.000	0.069	0.173	0.024	158.570	0.346	0.630	0.914	0.098	1452.162			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	13		362	86	#N/A	#N/A	992	0.07 %	0.18	39.34	73.96	1.88	0.129	0.308	2.399	0.324	305.859	0.000	0.293	1.073	0.230	290.685	0.000	0.243	1.505	0.251	241.401	0.349	3.498	12.993	2.242	3470.493	0.000	0.333	2.305	0.353	330.354	0.000	0.038	0.259	0.036	37.568	0.026	0.106	0.305	0.037	105.595	0.382	0.670	1.002	0.099	664.763			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	14		18	124	#N/A	#N/A	1600	0.11 %	0.32	31.89	91.98	2.88	0.140	0.212	0.830	0.059	339.213	0.000	0.090	0.284	0.036	143.624	0.000	0.024	0.286	0.049	38.423	0.000	0.391	1.414	0.197	625.241	0.000	0.188	1.227	0.137	300.137	0.000	0.027	0.164	0.026	43.685	0.000	0.068	0.202	0.024	108.815	0.314	0.535	0.755	0.074	855.803			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	15		746	156	#N/A	#N/A	6432	0.44 %	0.10	136.01	140.26	1.03	0.204	0.354	1.727	0.118	2279.933	0.000	0.166	0.772	0.070	1065.073	0.000	0.058	0.806	0.084	371.238	0.000	0.468	4.618	0.449	3011.506	0.000	0.283	1.180	0.127	1822.013	0.000	0.041	0.166	0.030	266.035	0.000	0.079	0.188	0.024	510.550	0.383	0.794	1.150	0.115	5104.612			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	16		1178	114	#N/A	#N/A	1856	0.13 %	0.52	52.03	52.08	1.00	0.215	0.402	1.678	0.262	745.195	0.000	0.146	0.605	0.054	271.148	0.000	0.083	0.903	0.120	154.383	0.000	0.838	5.681	0.809	1554.755	0.000	0.297	1.561	0.169	550.770	0.000	0.043	0.154	0.032	79.023	0.000	0.077	0.201	0.024	142.738	0.513	0.792	1.061	0.090	1469.503			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	17		640	186	#N/A	#N/A	3392	0.23 %	0.16	72.04	132.10	1.83	0.156	0.397	2.270	0.323	1347.391	0.000	0.136	0.589	0.064	459.946	0.000	0.071	1.284	0.129	240.493	0.000	1.010	7.850	1.237	3427.021	0.000	0.224	1.370	0.173	760.864	0.000	0.036	0.157	0.029	122.631	0.001	0.079	0.216	0.025	269.060	0.353	0.694	1.059	0.128	2353.409			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	18		1118	142	#N/A	#N/A	960	0.07 %	0.50	36.08	44.08	1.22	0.244	0.339	0.561	0.055	325.423	0.000	0.143	0.379	0.057	137.050	0.000	0.135	0.753	0.147	129.494	0.010	1.421	6.882	1.069	1363.830	0.000	0.383	1.645	0.242	367.732	0.000	0.055	0.208	0.043	52.852	0.002	0.090	0.195	0.027	86.013	0.556	0.851	1.276	0.141	816.691			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	19		588	214	#N/A	#N/A	912	0.06 %	0.52	24.01	52.02	2.17	0.170	0.261	0.430	0.035	238.320	0.000	0.115	0.315	0.047	104.672	0.000	0.033	0.422	0.059	30.020	0.000	0.448	1.646	0.196	408.697	0.000	0.187	0.805	0.128	170.910	0.000	0.032	0.125	0.026	29.627	0.014	0.075	0.130	0.019	68.456	0.394	0.663	0.893	0.091	604.612			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	20		520	298	#N/A	#N/A	1376	0.10 %	0.21	42.79	85.11	1.99	0.154	0.234	0.402	0.063	322.357	0.000	0.070	0.326	0.065	96.417	0.000	0.085	1.395	0.212	116.885	0.000	0.861	9.441	1.516	1185.337	0.000	0.127	1.741	0.174	174.906	0.000	0.025	0.163	0.026	34.102	0.006	0.076	0.187	0.030	104.588	0.345	0.593	0.976	0.161	816.265			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	21		918	356	#N/A	#N/A	6672	0.46 %	0.21	115.80	132.22	1.14	0.166	0.327	2.943	0.161	2181.817	0.000	0.130	0.519	0.059	869.704	0.000	0.050	1.601	0.083	331.057	0.000	0.420	8.027	0.350	2802.324	0.000	0.234	0.949	0.136	1558.164	0.000	0.038	0.156	0.029	250.383	0.000	0.070	0.147	0.021	469.050	0.322	0.763	1.159	0.128	5088.734			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	22		1208	298	#N/A	#N/A	752	0.05 %	0.48	28.01	40.04	1.43	0.182	0.402	3.281	0.464	301.994	0.000	0.091	0.462	0.048	68.173	0.000	0.098	1.493	0.197	73.725	0.000	1.052	11.356	1.606	790.849	0.000	0.238	1.256	0.206	178.619	0.000	0.031	0.121	0.028	23.321	0.006	0.071	0.175	0.024	53.208	0.273	0.693	1.019	0.088	521.018			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	23		1022	304	#N/A	#N/A	832	0.06 %	0.48	28.36	46.46	1.64	0.162	0.727	2.914	0.607	604.914	0.000	0.118	0.774	0.110	98.160	0.000	0.455	1.446	0.292	378.650	1.052	5.501	11.767	2.142	4576.627	0.000	0.260	1.985	0.333	216.719	0.000	0.043	0.169	0.037	35.483	0.052	0.135	0.248	0.033	112.509	0.202	0.712	1.189	0.118	592.208			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	24		1268	354	#N/A	#N/A	1872	0.13 %	0.37	41.85	68.81	1.64	0.196	0.392	2.197	0.358	732.895	0.000	0.083	0.303	0.042	154.599	0.000	0.095	1.322	0.178	178.558	0.000	1.180	10.976	1.640	2208.612	0.000	0.218	1.277	0.167	408.282	0.000	0.035	0.161	0.029	66.040	0.000	0.069	0.219	0.028	129.671	0.367	0.707	1.139	0.073	1323.177			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	25		186	362	#N/A	#N/A	1264	0.09 %	0.25	37.41	72.18	1.93	0.119	0.309	1.046	0.169	390.678	0.000	0.127	0.560	0.078	160.456	0.000	0.261	1.199	0.269	329.793	0.037	3.231	12.418	2.777	4084.206	0.000	0.371	3.053	0.445	468.932	0.000	0.032	0.157	0.030	39.858	0.000	0.087	0.185	0.027	109.841	0.316	0.656	0.930	0.093	829.200			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	26		1204	412	#N/A	#N/A	3008	0.21 %	0.21	38.16	144.43	3.78	0.167	0.265	0.342	0.024	795.809	0.000	0.084	0.351	0.051	252.648	0.000	0.180	1.718	0.264	542.885	0.000	2.245	13.670	2.638	6751.921	0.000	0.199	1.274	0.178	597.513	0.000	0.033	0.155	0.029	99.540	0.000	0.071	0.210	0.028	214.720	0.388	0.739	1.045	0.086	2223.538			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	27		1092	698	#N/A	#N/A	173456	11.98 %	0.07	601.13	687.78	1.14	0.110	0.395	3.168	0.337	68529.718	0.000	0.082	0.991	0.064	14147.046	0.000	0.110	2.998	0.227	19131.909	0.000	0.949	16.697	1.522	164678.032	0.000	0.257	6.338	0.258	44626.329	0.000	0.038	0.898	0.036	6566.674	0.000	0.049	0.508	0.028	8506.541	0.267	0.715	2.060	0.116	124067.474			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	28		738	414	#N/A	#N/A	880	0.06 %	0.50	20.09	52.02	2.59	0.238	0.348	0.938	0.103	306.230	0.000	0.121	0.446	0.051	106.523	0.000	0.042	1.133	0.108	36.853	0.000	0.553	6.825	0.740	486.639	0.000	0.233	0.814	0.130	205.132	0.000	0.036	0.160	0.029	32.060	0.022	0.085	0.163	0.021	74.545	0.498	0.750	1.011	0.078	660.068			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	29		52	412	#N/A	#N/A	992	0.07 %	0.22	39.60	56.16	1.42	0.188	0.491	1.599	0.271	486.747	0.056	0.182	0.687	0.078	180.545	0.000	0.057	0.472	0.085	56.600	0.005	0.640	2.337	0.277	634.746	0.000	1.006	17.416	2.136	997.775	0.000	0.065	0.886	0.093	64.137	0.000	0.081	0.290	0.029	80.136	0.405	0.659	1.162	0.092	653.687			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	30		1316	490	#N/A	#N/A	1264	0.09 %	0.23	52.20	55.99	1.07	0.214	0.478	2.514	0.462	603.590	0.000	0.086	0.220	0.030	108.917	0.000	0.025	0.354	0.051	31.727	0.000	0.400	2.247	0.235	505.185	0.000	0.251	0.840	0.125	316.714	0.000	0.039	0.172	0.031	49.480	0.000	0.068	0.256	0.048	86.229	0.493	0.733	1.064	0.087	926.628			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	31		714	532	#N/A	#N/A	1264	0.09 %	0.25	38.62	82.25	2.13	0.211	0.291	0.406	0.024	367.944	0.000	0.107	1.083	0.062	135.619	0.000	0.065	1.681	0.167	82.227	0.000	0.670	6.022	0.883	847.119	0.000	0.164	0.953	0.118	207.226	0.000	0.036	0.137	0.026	45.066	0.019	0.081	0.184	0.022	102.541	0.492	0.757	0.992	0.061	956.798			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	32		936	576	#N/A	#N/A	2336	0.16 %	0.15	44.87	144.87	3.23	0.169	0.613	3.700	0.589	1431.329	0.000	0.149	0.692	0.090	347.042	0.000	0.132	1.522	0.203	309.465	0.000	1.561	12.425	1.641	3646.097	0.000	0.248	1.522	0.209	579.016	0.000	0.042	0.185	0.031	97.106	0.003	0.090	0.231	0.029	209.670	0.000	0.745	1.477	0.112	1740.690			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	33		784	696	#N/A	#N/A	3040	0.21 %	0.35	58.72	94.47	1.61	0.173	0.336	1.948	0.189	1020.664	0.000	0.151	1.176	0.138	459.258	0.000	0.170	1.884	0.241	515.311	0.085	1.699	10.108	1.463	5164.154	0.000	0.168	1.352	0.168	510.923	0.000	0.038	0.172	0.030	116.763	0.000	0.078	0.158	0.024	236.532	0.354	0.758	1.147	0.078	2304.943			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	34		322	742	#N/A	#N/A	2880	0.20 %	0.36	46.20	107.34	2.32	0.196	0.853	2.979	0.603	2455.728	0.000	0.098	0.304	0.041	282.100	0.000	0.114	0.832	0.145	326.985	0.000	1.607	6.949	1.257	4627.842	0.000	0.386	1.179	0.214	1111.432	0.000	0.058	0.224	0.038	167.458	0.000	0.089	0.200	0.028	257.749	0.412	0.723	1.127	0.095	2080.831			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	35		570	756	#N/A	#N/A	768	0.05 %	0.55	24.02	44.03	1.83	0.221	0.281	0.637	0.041	215.831	0.000	0.097	0.223	0.033	74.565	0.000	0.037	0.474	0.076	28.052	0.000	0.501	3.114	0.486	385.039	0.000	0.217	0.798	0.132	167.022	0.000	0.037	0.154	0.027	28.057	0.000	0.065	0.118	0.018	49.772	0.526	0.738	0.919	0.062	566.525			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	36		1044	792	#N/A	#N/A	1776	0.12 %	0.25	63.76	67.80	1.06	0.183	0.404	1.701	0.268	717.359	0.000	0.093	0.301	0.043	164.845	0.000	0.041	0.420	0.067	72.456	0.001	0.691	2.131	0.347	1227.725	0.000	0.187	0.858	0.138	332.759	0.000	0.039	0.142	0.029	68.894	0.000	0.057	0.183	0.023	101.307	0.439	0.691	1.035	0.082	1227.969			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	37		538	834	#N/A	#N/A	1488	0.10 %	0.22	52.11	67.96	1.30	0.179	0.534	3.591	0.593	794.596	0.000	0.212	1.346	0.205	314.898	0.000	0.148	1.159	0.206	220.743	0.009	1.727	9.174	1.720	2569.499	0.000	0.288	1.632	0.268	427.850	0.000	0.070	0.539	0.093	103.767	0.011	0.083	0.205	0.029	123.342	0.344	0.736	1.358	0.125	1095.183			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	38		942	860	#N/A	#N/A	2352	0.16 %	0.17	61.05	98.51	1.61	0.174	0.268	1.062	0.093	630.710	0.000	0.094	0.415	0.057	222.170	0.000	0.114	1.404	0.201	268.488	0.003	1.381	9.034	1.601	3248.881	0.000	0.185	1.265	0.163	435.337	0.000	0.034	0.188	0.029	80.343	0.000	0.068	0.177	0.026	160.303	0.415	0.671	0.896	0.067	1577.771			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	39		394	844	#N/A	#N/A	1616	0.11 %	0.21	41.90	86.56	2.07	0.157	0.248	0.517	0.047	400.863	0.011	0.144	0.377	0.056	232.893	0.000	0.022	0.456	0.046	35.284	0.000	0.276	1.613	0.147	446.160	0.000	0.250	0.833	0.149	403.903	0.000	0.032	0.139	0.028	51.661	0.004	0.081	0.206	0.029	131.299	0.398	0.667	0.958	0.111	1078.119			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	40		612	940	#N/A	#N/A	2768	0.19 %	0.14	49.21	159.09	3.23	0.173	0.409	3.855	0.458	1131.082	0.000	0.120	0.474	0.070	333.111	0.000	0.202	1.594	0.276	557.973	0.000	2.021	10.420	2.321	5593.467	0.000	0.294	1.278	0.206	813.175	0.000	0.042	0.176	0.032	117.367	0.000	0.079	0.218	0.030	219.979	0.410	0.778	1.358	0.084	2152.150			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	41		332	886	#N/A	#N/A	1024	0.07 %	0.36	25.96	66.01	2.54	0.193	0.868	4.525	0.884	889.327	0.000	0.108	0.362	0.055	110.616	0.000	0.180	1.379	0.264	184.124	0.000	1.990	9.753	2.516	2037.288	0.000	0.457	2.314	0.357	468.005	0.000	0.089	0.672	0.106	91.415	0.000	0.085	0.205	0.030	87.261	0.046	0.762	1.282	0.138	779.968			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	42		908	920	#N/A	#N/A	1360	0.09 %	0.20	44.40	85.53	1.93	0.179	0.426	1.570	0.286	578.870	0.000	0.104	0.757	0.088	141.438	0.000	0.152	1.439	0.236	206.135	0.000	1.543	11.804	2.124	2097.888	0.000	0.241	2.034	0.203	327.870	0.000	0.038	0.153	0.030	51.798	0.000	0.065	0.228	0.033	88.499	0.483	0.749	1.039	0.073	1018.568			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	43		740	922	#N/A	#N/A	944	0.07 %	0.54	29.96	43.24	1.44	0.184	0.266	1.670	0.084	251.210	0.000	0.128	0.411	0.069	120.655	0.000	0.110	1.254	0.186	103.976	0.000	1.156	6.699	1.271	1091.108	0.000	0.278	1.547	0.212	262.882	0.000	0.042	0.168	0.032	39.599	0.000	0.072	0.205	0.029	68.438	0.539	0.767	0.969	0.066	723.853			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	44		406	964	#N/A	#N/A	2352	0.16 %	0.22	72.04	84.17	1.17	0.179	0.358	2.633	0.377	841.697	0.000	0.146	1.675	0.184	344.448	0.000	0.189	1.190	0.228	444.257	0.000	1.778	8.304	1.368	4181.046	0.000	0.207	1.420	0.207	487.910	0.000	0.031	0.133	0.028	73.757	0.000	0.068	0.166	0.024	160.080	0.455	0.727	1.002	0.080	1710.151			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_2.im3	Stroma	45		40	1002	#N/A	#N/A	2960	0.20 %	0.28	76.10	79.99	1.05	0.174	0.422	2.053	0.350	1249.736	0.000	0.095	0.718	0.081	280.116	0.000	0.148	1.571	0.228	439.005	0.000	1.955	12.859	2.518	5786.976	0.000	0.464	10.331	0.950	1373.002	0.000	0.037	0.306	0.037	108.656	0.000	0.070	0.248	0.034	208.102	0.352	0.832	1.314	0.133	2461.560			0	0	0	0	
