Path	Sample Name	Tissue Category	Region ID	Total Regions	Region X Position	Region Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Region Area (pixels)	Region Area (percent)	Region Compactness	Region Minor Axis	Region Major Axis	Region Axis Ratio	DAPI Min (Normalized Counts, Total Weighting)	DAPI Mean (Normalized Counts, Total Weighting)	DAPI Max (Normalized Counts, Total Weighting)	DAPI Std Dev (Normalized Counts, Total Weighting)	DAPI Total (Normalized Counts, Total Weighting)	CD68 (Opal 520) Min (Normalized Counts, Total Weighting)	CD68 (Opal 520) Mean (Normalized Counts, Total Weighting)	CD68 (Opal 520) Max (Normalized Counts, Total Weighting)	CD68 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	CD68 (Opal 520) Total (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Min (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Mean (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Max (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Total (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Min (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Mean (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Max (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Std Dev (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Total (Normalized Counts, Total Weighting)	CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	CD3 (Opal 650) Min (Normalized Counts, Total Weighting)	CD3 (Opal 650) Mean (Normalized Counts, Total Weighting)	CD3 (Opal 650) Max (Normalized Counts, Total Weighting)	CD3 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	CD3 (Opal 650) Total (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Min (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Mean (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Max (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Total (Normalized Counts, Total Weighting)	Autofluorescence Min (Normalized Counts, Total Weighting)	Autofluorescence Mean (Normalized Counts, Total Weighting)	Autofluorescence Max (Normalized Counts, Total Weighting)	Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	inForm 2.2.5800.23313
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	16		974	136	#N/A	#N/A	1104	0.08 %	0.52	36.14	48.02	1.33	0.575	2.136	5.115	1.247	2358.686	0.000	0.266	1.595	0.258	293.355	0.000	1.242	3.644	0.601	1370.665	2.288	14.336	33.975	7.577	15826.605	0.000	1.010	5.553	1.076	1115.572	0.000	0.039	0.299	0.049	42.708	0.000	0.111	0.402	0.060	122.931	0.000	0.468	1.553	0.402	516.818			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	17		666	192	#N/A	#N/A	10480	0.72 %	0.09	152.39	155.99	1.02	0.369	1.099	5.661	0.662	11516.662	0.000	0.117	2.485	0.144	1228.801	0.000	0.968	3.673	0.561	10140.397	1.048	13.638	51.955	10.797	142921.302	0.000	0.998	11.188	1.509	10463.158	0.000	0.064	2.060	0.115	666.212	0.000	0.096	0.408	0.049	1010.313	0.000	0.709	2.301	0.378	7429.215			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	18		892	206	#N/A	#N/A	1760	0.12 %	0.37	34.02	81.70	2.40	0.597	1.585	6.008	1.030	2789.679	0.000	0.173	1.150	0.160	303.843	0.000	1.209	4.299	0.820	2127.888	1.613	16.195	53.170	13.937	28502.422	0.000	1.353	8.588	1.783	2381.273	0.000	0.090	0.642	0.118	159.247	0.000	0.108	0.322	0.065	190.535	0.000	0.695	2.041	0.438	1222.505			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	19		764	254	#N/A	#N/A	1552	0.11 %	0.23	42.45	75.99	1.79	0.479	0.976	4.823	0.585	1515.121	0.000	0.083	0.629	0.097	129.288	0.000	0.960	3.460	0.641	1489.639	0.740	14.047	61.069	11.728	21801.430	0.000	1.011	9.659	1.618	1568.501	0.000	0.059	0.623	0.082	90.870	0.000	0.101	0.398	0.062	157.404	0.000	0.743	2.425	0.392	1153.018			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	20		906	310	#N/A	#N/A	9392	0.65 %	0.19	113.43	180.18	1.59	0.448	1.286	7.356	0.921	12079.971	0.000	0.142	4.866	0.257	1330.355	0.000	1.101	4.989	0.744	10342.755	0.539	13.705	58.542	11.386	128713.177	0.000	0.828	10.248	1.285	7777.852	0.000	0.064	0.880	0.087	601.930	0.000	0.106	0.357	0.058	992.082	0.000	0.694	2.838	0.400	6513.598			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	21		692	396	#N/A	#N/A	6688	0.46 %	0.14	91.28	184.83	2.02	0.448	1.465	5.856	1.053	9800.158	0.000	0.208	3.732	0.323	1392.916	0.000	1.139	5.414	0.765	7614.959	0.309	12.679	49.430	10.095	84799.519	0.000	0.728	12.764	1.211	4867.837	0.000	0.058	0.918	0.077	391.052	0.000	0.108	0.417	0.056	722.001	0.000	0.637	2.532	0.399	4261.936			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	22		448	454	#N/A	#N/A	8384	0.58 %	0.32	86.84	165.42	1.90	0.457	0.871	4.322	0.443	7301.220	0.000	0.183	2.584	0.159	1535.307	0.000	0.402	4.022	0.384	3366.839	0.183	2.952	40.916	4.354	24748.972	0.000	0.360	6.764	0.529	3016.243	0.000	0.034	0.565	0.045	287.220	0.000	0.079	1.159	0.069	660.613	0.000	0.528	1.933	0.190	4426.680			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	23		586	448	#N/A	#N/A	768	0.05 %	0.55	32.04	35.99	1.12	0.532	0.962	3.328	0.583	738.617	0.000	0.159	0.726	0.105	121.862	0.000	0.532	2.549	0.413	408.665	0.801	4.330	26.996	4.844	3325.709	0.000	0.407	3.956	0.557	312.827	0.000	0.033	0.206	0.034	25.390	0.000	0.082	0.191	0.029	63.248	0.000	0.576	1.348	0.245	442.170			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	24		980	470	#N/A	#N/A	5824	0.40 %	0.20	74.72	166.46	2.23	0.602	1.362	5.026	0.788	7929.445	0.000	0.173	0.936	0.117	1009.732	0.000	0.593	2.907	0.420	3453.157	0.243	4.126	46.431	5.094	24031.916	0.000	0.680	36.416	2.030	3959.906	0.000	0.049	1.834	0.117	284.187	0.000	0.078	0.333	0.035	456.795	0.000	0.465	2.090	0.256	2708.429			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	25		834	470	#N/A	#N/A	2896	0.20 %	0.31	68.00	76.01	1.12	0.543	1.031	5.152	0.648	2985.305	0.000	0.138	0.790	0.103	399.016	0.000	0.584	2.587	0.396	1691.887	0.569	5.297	37.997	5.163	15339.276	0.000	0.367	6.255	0.543	1064.193	0.000	0.132	5.717	0.445	382.842	0.000	0.080	0.427	0.036	232.746	0.000	0.589	1.588	0.216	1707.133			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	26		582	512	#N/A	#N/A	1216	0.08 %	0.34	41.73	48.76	1.17	0.754	0.949	2.607	0.155	1154.156	0.000	0.087	0.600	0.082	105.516	0.000	0.832	2.737	0.560	1011.211	0.548	10.011	44.133	9.467	12173.566	0.000	0.609	6.236	0.901	740.894	0.000	0.033	0.309	0.041	40.396	0.000	0.090	0.287	0.045	109.819	0.000	0.666	1.705	0.256	810.280			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	27		668	656	#N/A	#N/A	23808	1.64 %	0.08	266.60	274.63	1.03	0.360	0.961	5.204	0.590	22886.268	0.000	0.127	1.539	0.116	3019.541	0.000	0.660	4.696	0.496	15701.822	0.387	6.721	52.034	7.208	160011.897	0.000	0.419	8.984	0.713	9971.169	0.000	0.033	0.469	0.041	795.531	0.000	0.076	0.379	0.037	1814.613	0.000	0.645	2.419	0.273	15348.288			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	28		488	554	#N/A	#N/A	1088	0.08 %	0.39	39.55	44.00	1.11	0.611	1.441	4.221	0.892	1567.387	0.000	0.124	0.856	0.113	135.087	0.000	0.694	2.039	0.371	755.270	0.407	5.743	34.679	5.874	6248.237	0.000	0.459	8.329	0.753	499.420	0.000	0.041	0.308	0.044	44.553	0.000	0.094	0.260	0.037	101.946	0.000	0.411	1.788	0.300	447.413			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	29		330	600	#N/A	#N/A	4848	0.33 %	0.29	78.71	124.29	1.58	0.459	0.843	4.800	0.430	4089.061	0.000	0.170	0.744	0.092	822.439	0.000	0.386	2.808	0.279	1871.165	0.341	2.534	36.284	3.047	12283.096	0.000	0.320	4.921	0.375	1553.736	0.000	0.032	0.454	0.037	153.407	0.000	0.071	0.336	0.030	344.789	0.000	0.508	1.602	0.172	2462.966			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	30		536	802	#N/A	#N/A	98592	6.81 %	0.03	427.93	1075.51	2.51	0.250	0.989	6.509	0.605	97514.630	0.000	0.218	11.973	0.472	21536.057	0.000	0.704	6.382	0.633	69414.392	0.000	6.399	62.016	8.281	630865.749	0.000	0.626	19.090	1.091	61743.829	0.000	0.044	3.069	0.099	4359.670	0.000	0.074	0.872	0.044	7307.475	0.000	0.643	4.195	0.306	63410.238			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	31		380	686	#N/A	#N/A	2176	0.15 %	0.22	42.31	103.00	2.43	0.592	0.985	3.941	0.476	2142.925	0.000	0.187	1.155	0.116	406.335	0.000	0.433	2.358	0.273	942.304	0.371	2.508	37.808	2.557	5456.606	0.000	0.379	8.697	0.447	825.445	0.000	0.028	0.172	0.031	61.775	0.000	0.072	0.259	0.031	157.250	0.000	0.474	1.828	0.180	1032.235			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	32		1210	770	#N/A	#N/A	1984	0.14 %	0.33	60.14	68.02	1.13	0.622	1.278	3.702	0.617	2535.422	0.000	0.264	6.439	0.652	523.753	0.000	1.277	5.154	0.794	2533.095	0.793	15.620	46.831	10.908	30989.986	0.000	1.075	9.754	1.547	2132.871	0.000	0.065	0.786	0.108	128.951	0.000	0.098	0.272	0.048	194.715	0.000	0.871	2.601	0.504	1727.857			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	33		664	832	#N/A	#N/A	6496	0.45 %	0.21	118.38	135.36	1.14	0.361	1.001	4.048	0.625	6505.011	0.000	0.135	1.236	0.108	878.207	0.000	0.641	2.835	0.450	4164.666	0.433	5.697	41.917	6.105	37005.337	0.000	0.368	4.765	0.490	2387.423	0.000	0.030	0.288	0.035	194.786	0.000	0.074	0.356	0.033	483.043	0.000	0.622	1.791	0.251	4042.784			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	34		50	916	#N/A	#N/A	9696	0.67 %	0.14	93.72	249.21	2.66	0.437	1.042	5.965	0.717	10099.641	0.000	0.235	3.595	0.277	2277.972	0.000	0.976	5.444	0.764	9459.529	1.033	10.531	61.664	10.415	102113.055	0.000	1.019	15.263	1.682	9878.474	0.000	0.080	2.129	0.133	776.972	0.000	0.090	0.529	0.055	868.918	0.000	0.808	3.158	0.423	7833.580			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	35		1378	948	#N/A	#N/A	912	0.06 %	0.66	28.05	39.99	1.43	0.852	1.044	1.219	0.055	952.516	0.000	0.128	0.455	0.087	116.922	0.000	0.606	1.615	0.323	552.339	0.410	4.627	21.268	4.350	4220.270	0.000	0.396	1.926	0.332	361.376	0.000	0.026	0.156	0.034	23.935	0.000	0.065	0.160	0.029	59.126	0.330	0.771	1.289	0.141	703.379			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-05 C3 S_1.im3	Stroma	36		1108	1006	#N/A	#N/A	1616	0.11 %	0.30	39.08	76.38	1.95	0.588	1.412	6.680	1.054	2282.433	0.000	0.187	3.270	0.250	302.224	0.000	1.326	4.575	0.761	2142.629	1.003	14.558	49.051	10.942	23525.109	0.000	0.849	7.296	1.260	1371.898	0.000	0.042	0.330	0.050	68.302	0.000	0.104	0.267	0.046	168.142	0.000	0.850	2.314	0.414	1374.227			0	0	0	0	
