Path	Sample Name	Tissue Category	Region ID	Total Regions	Region X Position	Region Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Region Area (pixels)	Region Area (percent)	Region Compactness	Region Minor Axis	Region Major Axis	Region Axis Ratio	DAPI Min (Normalized Counts, Total Weighting)	DAPI Mean (Normalized Counts, Total Weighting)	DAPI Max (Normalized Counts, Total Weighting)	DAPI Std Dev (Normalized Counts, Total Weighting)	DAPI Total (Normalized Counts, Total Weighting)	CD68 (Opal 520) Min (Normalized Counts, Total Weighting)	CD68 (Opal 520) Mean (Normalized Counts, Total Weighting)	CD68 (Opal 520) Max (Normalized Counts, Total Weighting)	CD68 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	CD68 (Opal 520) Total (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Min (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Mean (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Max (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Total (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Min (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Mean (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Max (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Std Dev (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Total (Normalized Counts, Total Weighting)	CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	CD3 (Opal 650) Min (Normalized Counts, Total Weighting)	CD3 (Opal 650) Mean (Normalized Counts, Total Weighting)	CD3 (Opal 650) Max (Normalized Counts, Total Weighting)	CD3 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	CD3 (Opal 650) Total (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Min (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Mean (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Max (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Total (Normalized Counts, Total Weighting)	Autofluorescence Min (Normalized Counts, Total Weighting)	Autofluorescence Mean (Normalized Counts, Total Weighting)	Autofluorescence Max (Normalized Counts, Total Weighting)	Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	inForm 2.2.5800.23313
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	11		550	272	#N/A	#N/A	1024	0.07 %	0.59	36.14	39.99	1.11	0.147	0.409	2.024	0.314	418.320	0.000	0.199	0.737	0.133	204.215	0.000	0.365	1.605	0.290	373.722	0.597	3.019	12.473	2.077	3090.947	0.000	0.456	2.425	0.434	466.699	0.000	0.084	0.332	0.066	86.244	0.000	0.216	1.591	0.281	220.922	0.519	0.920	1.603	0.246	942.028			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	12		494	330	#N/A	#N/A	1232	0.09 %	0.44	44.87	44.89	1.00	0.110	0.483	2.321	0.401	595.465	0.000	0.215	0.770	0.137	264.428	0.000	0.397	1.536	0.286	488.939	0.675	4.007	14.743	2.960	4936.699	0.000	0.469	3.754	0.520	577.864	0.000	0.109	0.473	0.080	134.349	0.000	0.274	2.200	0.374	337.035	0.472	0.921	1.598	0.217	1134.752			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	13		1308	578	#N/A	#N/A	976	0.07 %	0.56	30.75	44.84	1.46	0.175	1.357	3.630	0.991	1324.327	0.000	0.066	0.259	0.036	64.428	0.000	0.078	1.329	0.126	75.812	0.086	1.004	13.945	1.197	980.195	0.000	0.250	1.561	0.205	244.302	0.000	0.055	0.299	0.051	53.832	0.000	0.290	1.418	0.329	283.117	0.220	0.739	1.215	0.126	721.632			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	14		276	660	#N/A	#N/A	912	0.06 %	0.35	32.03	48.06	1.50	0.095	0.359	1.299	0.211	326.986	0.000	0.005	0.123	0.017	4.715	0.050	0.729	2.191	0.295	664.508	2.013	9.829	20.628	3.315	8963.602	0.000	0.242	3.737	0.463	220.989	0.000	0.024	0.332	0.039	21.931	0.000	0.111	0.414	0.046	100.874	0.446	0.790	1.242	0.134	720.233			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	15		376	680	#N/A	#N/A	1040	0.07 %	0.25	19.30	81.77	4.24	0.110	0.343	1.343	0.213	356.653	0.000	0.039	0.369	0.058	40.222	0.000	0.851	2.122	0.432	885.359	1.230	9.116	25.163	5.615	9480.811	0.000	0.126	1.775	0.266	131.504	0.000	0.067	0.761	0.104	70.124	0.002	0.109	0.269	0.043	113.291	0.400	0.938	1.495	0.158	975.014			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	16		1212	764	#N/A	#N/A	1168	0.08 %	0.45	40.04	48.01	1.20	0.180	0.861	2.974	0.751	1006.188	0.000	0.065	0.454	0.067	76.288	0.000	0.252	1.306	0.294	294.433	0.155	3.387	18.970	4.083	3955.679	0.000	0.232	2.298	0.268	270.588	0.000	0.047	0.328	0.048	54.913	0.000	0.209	1.610	0.319	244.063	0.366	0.829	1.341	0.139	967.957			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	17		692	922	#N/A	#N/A	113120	7.81 %	0.07	237.81	1038.58	4.37	0.069	0.668	6.125	0.619	75568.734	0.000	0.185	1.807	0.144	20961.190	0.000	0.163	3.007	0.232	18463.729	0.000	1.283	21.523	2.111	145187.477	0.000	0.283	8.481	0.293	32017.505	0.000	0.063	1.648	0.062	7168.678	0.000	0.487	6.063	0.675	55095.395	0.117	0.827	1.840	0.160	93511.021			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	18		690	870	#N/A	#N/A	2640	0.18 %	0.39	46.22	85.10	1.84	0.127	0.548	2.962	0.593	1445.533	0.000	0.088	0.297	0.062	231.839	0.000	0.269	1.609	0.301	709.583	0.047	2.773	18.010	3.490	7320.848	0.000	0.215	3.030	0.295	568.821	0.000	0.070	1.118	0.100	183.603	0.000	0.411	4.468	0.703	1084.678	0.367	0.831	1.359	0.145	2194.320			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	19		764	876	#N/A	#N/A	1312	0.09 %	0.51	40.14	47.99	1.20	0.106	0.612	3.336	0.693	802.810	0.000	0.074	0.401	0.068	97.127	0.000	0.345	1.700	0.319	452.294	0.000	4.176	15.991	4.304	5478.302	0.000	0.263	3.049	0.441	344.625	0.000	0.051	0.368	0.062	67.394	0.000	0.466	3.672	0.745	611.580	0.378	0.851	1.491	0.171	1116.083			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	20		1196	916	#N/A	#N/A	848	0.06 %	0.54	31.85	37.27	1.17	0.156	0.756	2.905	0.602	640.919	0.000	0.080	0.333	0.054	67.823	0.000	0.163	0.838	0.167	138.246	0.163	1.904	9.582	1.842	1614.850	0.000	0.222	1.501	0.202	188.247	0.000	0.065	0.351	0.058	55.254	0.000	0.282	2.023	0.408	238.752	0.559	0.841	1.325	0.114	713.301			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	21		176	1002	#N/A	#N/A	2992	0.21 %	0.47	64.04	76.07	1.19	0.132	0.435	2.616	0.417	1301.335	0.000	0.092	0.470	0.072	276.396	0.000	0.329	1.888	0.298	984.632	0.207	3.341	19.116	3.124	9996.751	0.000	0.264	4.334	0.453	790.317	0.000	0.057	0.379	0.062	169.148	0.000	0.602	4.492	0.922	1801.714	0.424	0.805	1.531	0.134	2409.087			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Tumor	22		60	1026	#N/A	#N/A	1536	0.11 %	0.35	28.21	80.04	2.84	0.136	0.688	4.789	0.736	1056.838	0.000	0.130	0.581	0.093	199.842	0.000	0.544	2.416	0.456	835.637	0.147	5.379	19.407	4.682	8261.850	0.000	0.564	4.563	0.765	866.853	0.000	0.084	0.405	0.075	128.517	0.000	0.238	2.193	0.268	365.110	0.202	0.957	1.684	0.216	1470.359			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	23		696	520	#N/A	#N/A	879136	60.73 %	0.03	1044.31	1395.22	1.34	0.040	0.376	6.259	0.481	330733.545	0.000	0.099	1.626	0.075	87375.463	0.000	0.221	4.120	0.273	194350.250	0.000	2.136	34.158	2.999	1877982.606	0.000	0.290	24.984	0.573	255317.625	0.000	0.064	5.059	0.154	55844.248	0.000	0.061	1.928	0.048	53658.932	0.088	0.734	2.735	0.167	645064.691			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	24		754	266	#N/A	#N/A	1248	0.09 %	0.35	28.07	67.51	2.40	0.128	0.206	0.386	0.024	257.386	0.000	0.096	0.765	0.076	120.087	0.000	0.202	1.754	0.258	252.510	0.123	1.714	10.858	1.933	2139.465	0.000	0.136	2.016	0.217	169.421	0.000	0.025	0.167	0.027	31.051	0.000	0.064	0.212	0.029	79.464	0.365	0.674	1.005	0.085	841.241			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	25		972	340	#N/A	#N/A	1136	0.08 %	0.21	32.05	80.08	2.50	0.160	0.612	2.267	0.523	695.528	0.000	0.078	0.245	0.038	88.399	0.000	0.062	0.567	0.084	70.351	0.000	0.805	5.189	0.508	913.954	0.000	0.150	1.088	0.144	170.388	0.000	0.039	0.158	0.034	44.119	0.000	0.069	0.170	0.027	78.821	0.328	0.673	1.030	0.106	764.158			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	26		1070	410	#N/A	#N/A	4464	0.31 %	0.36	64.90	116.62	1.80	0.127	0.271	1.985	0.224	1211.273	0.000	0.169	1.086	0.171	755.055	0.000	0.041	0.524	0.071	181.306	0.000	0.340	2.448	0.211	1516.464	0.000	0.169	1.124	0.142	756.042	0.000	0.038	0.206	0.034	168.674	0.000	0.075	0.293	0.040	335.110	0.304	0.648	1.025	0.090	2891.038			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	27		1002	466	#N/A	#N/A	1072	0.07 %	0.46	40.31	43.27	1.07	0.153	0.278	3.056	0.321	298.472	0.000	0.177	0.911	0.131	190.041	0.000	0.034	0.368	0.062	36.104	0.000	0.345	2.601	0.248	370.177	0.000	0.186	0.624	0.129	199.589	0.000	0.039	0.153	0.033	41.988	0.000	0.063	0.205	0.030	67.290	0.250	0.666	1.200	0.076	714.259			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	28		806	494	#N/A	#N/A	1760	0.12 %	0.25	33.59	101.40	3.02	0.115	0.236	1.671	0.188	415.743	0.000	0.039	0.259	0.049	68.821	0.000	0.282	1.174	0.233	496.084	0.289	3.552	12.080	2.216	6251.213	0.000	0.088	1.438	0.177	155.439	0.000	0.024	0.333	0.038	42.459	0.007	0.092	0.245	0.031	161.355	0.440	0.688	1.149	0.109	1211.735			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	29		974	554	#N/A	#N/A	1424	0.10 %	0.27	32.74	82.63	2.52	0.146	0.466	3.806	0.577	663.913	0.000	0.142	0.945	0.156	202.565	0.000	0.089	1.119	0.146	127.207	0.000	0.901	9.861	1.305	1282.429	0.000	0.156	1.204	0.154	221.559	0.000	0.039	0.211	0.034	54.935	0.000	0.076	0.261	0.034	108.213	0.236	0.712	1.119	0.104	1013.883			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	30		648	564	#N/A	#N/A	880	0.06 %	0.41	31.27	48.05	1.54	0.148	0.833	3.496	0.851	733.394	0.000	0.028	0.232	0.045	24.890	0.000	0.312	0.954	0.196	274.900	1.198	4.739	10.630	1.987	4170.523	0.000	0.127	2.580	0.251	111.573	0.000	0.270	1.808	0.324	237.179	0.000	0.118	0.380	0.047	103.949	0.418	0.746	1.278	0.132	656.083			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	31		570	708	#N/A	#N/A	2480	0.17 %	0.32	55.36	80.58	1.46	0.101	0.550	2.576	0.555	1365.208	0.000	0.046	0.349	0.057	115.124	0.000	0.352	1.181	0.215	872.544	0.994	5.903	14.244	2.623	14639.000	0.000	0.353	3.119	0.447	876.565	0.000	0.175	1.366	0.269	434.383	0.000	0.127	0.396	0.054	314.372	0.467	0.812	1.351	0.131	2014.554			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	32		564	938	#N/A	#N/A	2816	0.19 %	0.34	47.25	98.88	2.09	0.158	0.667	4.079	0.743	1879.144	0.000	0.103	0.518	0.082	291.005	0.000	0.196	1.379	0.251	551.564	0.000	1.867	15.431	2.633	5258.364	0.000	0.200	1.635	0.210	563.726	0.000	0.064	1.208	0.096	179.905	0.000	0.101	0.498	0.071	285.034	0.372	0.787	1.479	0.134	2217.017			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_3.im3	Stroma	33		294	1018	#N/A	#N/A	2464	0.17 %	0.38	41.40	95.77	2.31	0.122	0.298	2.278	0.275	735.404	0.000	0.144	1.013	0.121	355.913	0.000	0.192	1.425	0.209	472.986	0.000	1.306	11.174	1.812	3217.973	0.000	0.233	1.880	0.228	572.988	0.000	0.038	0.228	0.036	92.931	0.000	0.064	0.263	0.035	156.777	0.435	0.781	1.151	0.093	1925.465			0	0	0	0	
