Path	Sample Name	Tissue Category	Region ID	Total Regions	Region X Position	Region Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Region Area (pixels)	Region Area (percent)	Region Compactness	Region Minor Axis	Region Major Axis	Region Axis Ratio	DAPI Min (Normalized Counts, Total Weighting)	DAPI Mean (Normalized Counts, Total Weighting)	DAPI Max (Normalized Counts, Total Weighting)	DAPI Std Dev (Normalized Counts, Total Weighting)	DAPI Total (Normalized Counts, Total Weighting)	CD68 (Opal 520) Min (Normalized Counts, Total Weighting)	CD68 (Opal 520) Mean (Normalized Counts, Total Weighting)	CD68 (Opal 520) Max (Normalized Counts, Total Weighting)	CD68 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	CD68 (Opal 520) Total (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Min (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Mean (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Max (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Std Dev (Normalized Counts, Total Weighting)	Ki67 (Opal 540) Total (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Min (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Mean (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Max (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Std Dev (Normalized Counts, Total Weighting)	HLA-DR (Opal 570) Total (Normalized Counts, Total Weighting)	CD8 (Opal 620) Min (Normalized Counts, Total Weighting)	CD8 (Opal 620) Mean (Normalized Counts, Total Weighting)	CD8 (Opal 620) Max (Normalized Counts, Total Weighting)	CD8 (Opal 620) Std Dev (Normalized Counts, Total Weighting)	CD8 (Opal 620) Total (Normalized Counts, Total Weighting)	CD3 (Opal 650) Min (Normalized Counts, Total Weighting)	CD3 (Opal 650) Mean (Normalized Counts, Total Weighting)	CD3 (Opal 650) Max (Normalized Counts, Total Weighting)	CD3 (Opal 650) Std Dev (Normalized Counts, Total Weighting)	CD3 (Opal 650) Total (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Min (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Mean (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Max (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	SOX10 (Opal 690) Total (Normalized Counts, Total Weighting)	Autofluorescence Min (Normalized Counts, Total Weighting)	Autofluorescence Mean (Normalized Counts, Total Weighting)	Autofluorescence Max (Normalized Counts, Total Weighting)	Autofluorescence Std Dev (Normalized Counts, Total Weighting)	Autofluorescence Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	inForm 2.2.5800.23313
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	11		386	118	#N/A	#N/A	15072	1.04 %	0.15	121.32	253.89	2.09	0.119	0.343	4.076	0.404	5176.199	0.000	0.124	2.540	0.151	1875.244	0.000	0.201	2.425	0.291	3028.076	0.000	2.428	20.970	3.172	36593.824	0.000	0.308	4.883	0.425	4643.079	0.000	0.084	4.148	0.251	1264.575	0.000	0.077	0.451	0.041	1164.433	0.229	0.640	1.505	0.097	9649.592			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	12		716	24	#N/A	#N/A	1264	0.09 %	0.45	47.95	48.15	1.00	0.157	0.226	0.348	0.022	285.489	0.000	0.087	0.264	0.031	110.202	0.000	0.038	0.373	0.062	47.853	0.000	0.417	2.461	0.221	526.990	0.000	0.191	0.836	0.119	240.890	0.000	0.031	0.126	0.028	38.859	0.000	0.066	0.192	0.026	83.479	0.433	0.626	0.868	0.066	791.572			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	13		842	22	#N/A	#N/A	960	0.07 %	0.50	33.85	42.11	1.24	0.152	0.206	0.269	0.020	197.943	0.000	0.070	0.243	0.034	67.593	0.000	0.069	0.957	0.146	66.580	0.000	0.916	7.791	1.447	878.913	0.000	0.184	1.483	0.159	176.779	0.000	0.025	0.122	0.026	24.332	0.002	0.073	0.175	0.025	69.713	0.382	0.595	0.800	0.066	571.467			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	14		1072	38	#N/A	#N/A	10992	0.76 %	0.17	76.42	279.83	3.66	0.121	0.323	3.765	0.327	3548.940	0.000	0.057	0.249	0.035	622.145	0.000	0.100	1.200	0.170	1098.378	0.000	1.699	15.636	2.284	18677.288	0.000	0.239	2.658	0.259	2624.800	0.000	0.029	0.692	0.037	316.775	0.000	0.065	0.312	0.029	709.360	0.176	0.638	1.023	0.088	7012.444			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	15		1296	78	#N/A	#N/A	17504	1.21 %	0.25	156.32	192.02	1.23	0.147	0.929	3.483	0.675	16266.019	0.000	0.057	0.266	0.038	1005.009	0.000	0.137	1.312	0.194	2398.397	0.000	2.549	14.438	2.924	44622.647	0.000	0.363	3.408	0.317	6354.625	0.000	0.038	0.246	0.034	657.620	0.000	0.066	0.308	0.035	1156.028	0.223	0.761	1.292	0.111	13323.141			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	16		474	52	#N/A	#N/A	3664	0.25 %	0.38	77.07	79.64	1.03	0.126	0.322	3.863	0.459	1178.756	0.000	0.132	2.008	0.173	482.138	0.000	0.191	1.971	0.256	698.316	0.000	2.634	13.115	2.399	9651.045	0.000	1.015	26.741	2.854	3717.182	0.000	0.063	1.405	0.136	231.141	0.000	0.086	0.443	0.043	315.361	0.314	0.622	1.273	0.115	2280.525			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	17		782	70	#N/A	#N/A	1136	0.08 %	0.24	35.32	75.03	2.12	0.130	0.361	1.888	0.353	410.064	0.000	0.270	1.235	0.301	307.022	0.000	0.293	1.778	0.293	332.996	0.000	4.227	12.909	3.169	4802.185	0.000	0.322	2.540	0.389	366.238	0.000	0.030	0.173	0.031	33.672	0.020	0.107	0.271	0.038	122.071	0.475	0.686	1.037	0.093	779.195			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	18		530	108	#N/A	#N/A	848	0.06 %	0.30	22.93	62.28	2.72	0.141	0.241	1.248	0.090	203.990	0.000	0.161	1.470	0.157	136.332	0.000	0.272	1.620	0.302	230.991	0.000	3.254	11.709	2.887	2759.034	0.000	0.211	2.235	0.257	178.907	0.000	0.031	0.197	0.030	26.184	0.002	0.094	0.259	0.042	79.435	0.429	0.689	0.945	0.091	584.530			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	19		962	124	#N/A	#N/A	912	0.06 %	0.32	26.22	55.42	2.11	0.152	0.353	2.680	0.369	321.775	0.000	0.063	0.438	0.067	57.876	0.000	0.394	1.625	0.343	358.893	0.113	4.563	14.994	3.240	4161.263	0.000	0.211	1.956	0.324	192.576	0.000	0.026	0.149	0.031	23.673	0.016	0.109	0.211	0.033	99.612	0.323	0.705	1.120	0.098	643.225			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	20		498	206	#N/A	#N/A	1680	0.12 %	0.51	51.92	52.20	1.01	0.154	0.529	3.924	0.672	888.917	0.000	0.179	0.968	0.139	300.586	0.000	0.233	2.179	0.357	391.504	0.163	2.385	12.354	2.451	4006.146	0.000	0.321	2.484	0.406	538.495	0.000	0.230	3.104	0.470	386.326	0.000	0.098	0.345	0.050	164.166	0.362	0.651	1.081	0.091	1093.649			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	21		1282	226	#N/A	#N/A	832	0.06 %	0.22	27.15	70.17	2.58	0.173	0.391	1.425	0.279	325.033	0.000	0.052	0.175	0.037	43.107	0.000	0.131	1.055	0.174	108.769	0.027	2.289	9.898	2.364	1904.137	0.000	0.347	2.119	0.350	289.084	0.000	0.042	0.161	0.036	34.737	0.029	0.134	0.266	0.038	111.186	0.496	0.693	1.035	0.088	576.476			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	22		396	312	#N/A	#N/A	8608	0.59 %	0.10	152.22	184.15	1.21	0.138	0.345	3.656	0.377	2971.914	0.000	0.235	1.529	0.226	2026.388	0.000	0.219	2.316	0.282	1888.000	0.000	2.158	16.503	2.438	18574.221	0.000	0.537	19.815	1.463	4620.980	0.000	0.059	0.976	0.093	506.884	0.000	0.089	0.332	0.040	765.577	0.292	0.679	1.105	0.094	5844.648			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	23		676	272	#N/A	#N/A	3744	0.26 %	0.17	64.75	163.00	2.52	0.171	0.283	2.254	0.174	1058.844	0.000	0.088	0.337	0.037	329.006	0.000	0.041	1.357	0.085	153.469	0.000	0.574	8.519	0.530	2150.171	0.000	0.480	18.907	1.489	1798.731	0.000	0.048	0.938	0.083	180.326	0.000	0.070	0.240	0.026	263.380	0.427	0.660	1.163	0.071	2472.800			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	24		876	318	#N/A	#N/A	1456	0.10 %	0.23	37.69	79.14	2.10	0.165	0.571	3.634	0.661	830.760	0.000	0.090	0.495	0.074	131.630	0.000	0.198	1.730	0.289	287.876	0.109	2.555	12.665	2.936	3720.149	0.000	0.287	2.465	0.376	417.593	0.000	0.040	0.335	0.041	58.218	0.013	0.108	0.370	0.052	157.686	0.049	0.697	1.284	0.103	1015.285			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	25		936	298	#N/A	#N/A	784	0.05 %	0.37	22.98	60.46	2.63	0.179	0.246	0.354	0.024	193.216	0.000	0.067	0.235	0.037	52.359	0.000	0.132	1.604	0.253	103.866	0.000	1.697	11.056	2.508	1330.664	0.000	0.198	2.169	0.232	154.969	0.000	0.026	0.123	0.028	20.672	0.000	0.080	0.198	0.028	62.820	0.182	0.668	0.867	0.081	523.985			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	26		278	380	#N/A	#N/A	1984	0.14 %	0.20	68.59	79.98	1.17	0.106	0.468	3.229	0.543	928.762	0.000	0.276	1.619	0.288	546.933	0.000	0.505	2.303	0.379	1002.123	0.317	5.160	13.755	2.989	10237.343	0.000	0.430	3.121	0.502	853.242	0.000	0.053	0.657	0.071	105.072	0.000	0.120	0.290	0.043	238.265	0.289	0.702	1.417	0.120	1392.682			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	27		652	372	#N/A	#N/A	1104	0.08 %	0.31	32.12	64.01	1.99	0.152	0.610	2.436	0.527	673.257	0.000	0.256	1.336	0.329	282.714	0.000	0.467	2.508	0.342	515.877	1.113	5.970	12.555	2.725	6590.934	0.000	0.385	2.580	0.450	425.556	0.000	0.041	0.215	0.042	45.011	0.022	0.144	0.326	0.040	159.305	0.381	0.741	1.537	0.109	817.706			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	28		1342	378	#N/A	#N/A	2640	0.18 %	0.41	60.18	76.10	1.26	0.149	0.468	2.996	0.457	1235.820	0.000	0.060	0.487	0.059	157.301	0.000	0.288	1.283	0.269	760.967	0.220	4.261	13.678	3.397	11249.941	0.000	0.337	3.915	0.404	888.372	0.000	0.033	0.249	0.035	86.084	0.000	0.085	0.232	0.036	223.148	0.352	0.755	1.159	0.112	1992.974			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	29		172	392	#N/A	#N/A	1248	0.09 %	0.38	35.22	67.36	1.91	0.096	0.240	2.531	0.263	299.509	0.000	0.566	1.786	0.415	706.940	0.000	0.361	2.171	0.389	450.200	0.186	4.232	15.407	3.236	5281.303	0.000	0.375	2.461	0.397	468.413	0.000	0.027	0.181	0.031	33.323	0.000	0.103	0.245	0.041	128.929	0.390	0.648	1.004	0.108	808.459			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	30		138	432	#N/A	#N/A	1728	0.12 %	0.34	47.66	66.26	1.39	0.119	0.249	1.764	0.173	429.548	0.000	0.239	1.179	0.196	413.315	0.000	0.349	2.214	0.362	602.405	0.000	3.268	14.312	2.637	5646.264	0.000	0.290	2.730	0.378	500.375	0.000	0.032	0.201	0.033	55.198	0.000	0.093	0.294	0.041	160.306	0.411	0.657	0.984	0.080	1135.362			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	31		486	422	#N/A	#N/A	1152	0.08 %	0.24	39.14	71.25	1.82	0.187	0.250	0.497	0.025	287.877	0.000	0.105	0.306	0.043	121.170	0.000	0.050	1.122	0.094	57.651	0.000	0.584	4.970	0.466	672.461	0.000	0.148	0.845	0.115	170.821	0.000	0.030	0.124	0.025	34.934	0.012	0.072	0.157	0.019	83.158	0.442	0.653	0.870	0.060	752.265			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	32		128	572	#N/A	#N/A	25520	1.76 %	0.08	195.67	306.26	1.57	0.111	0.307	3.535	0.308	7844.966	0.000	0.163	1.734	0.157	4160.153	0.000	0.247	2.647	0.296	6310.877	0.000	2.219	18.435	2.549	56637.875	0.000	0.296	3.835	0.345	7555.996	0.000	0.036	0.593	0.039	908.866	0.000	0.078	0.408	0.039	1999.574	0.157	0.651	1.526	0.125	16620.436			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	33		550	490	#N/A	#N/A	3568	0.25 %	0.24	67.95	92.24	1.36	0.169	0.439	2.697	0.428	1567.045	0.000	0.133	1.380	0.143	474.106	0.000	0.179	1.712	0.273	638.568	0.000	2.068	15.675	2.804	7377.390	0.000	0.206	2.096	0.260	733.876	0.000	0.039	0.473	0.038	140.301	0.000	0.092	0.289	0.038	327.823	0.298	0.689	1.073	0.090	2459.587			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	34		372	642	#N/A	#N/A	9280	0.64 %	0.09	130.29	215.53	1.65	0.122	0.338	3.452	0.330	3135.341	0.000	0.154	1.176	0.127	1425.432	0.000	0.173	2.037	0.230	1608.854	0.000	1.825	13.253	2.332	16938.538	0.000	0.270	2.421	0.277	2509.529	0.000	0.035	0.234	0.032	329.127	0.000	0.083	0.286	0.033	767.611	0.367	0.708	1.162	0.096	6565.893			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	35		1334	620	#N/A	#N/A	2528	0.17 %	0.21	41.70	113.52	2.72	0.156	0.405	1.895	0.263	1023.006	0.000	0.068	0.356	0.055	172.223	0.000	0.300	1.908	0.250	758.471	0.000	3.903	14.205	2.965	9865.656	0.000	0.326	1.708	0.265	823.937	0.000	0.046	0.286	0.041	115.686	0.000	0.091	0.233	0.033	229.157	0.526	0.846	1.156	0.095	2139.388			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	36		858	602	#N/A	#N/A	1152	0.08 %	0.22	41.78	68.12	1.63	0.174	0.302	1.939	0.195	347.819	0.000	0.055	0.265	0.043	63.633	0.000	0.107	1.198	0.175	122.777	0.115	1.467	8.813	1.697	1689.863	0.000	0.108	1.132	0.145	124.703	0.000	0.028	0.128	0.027	32.101	0.004	0.079	0.199	0.026	90.504	0.419	0.666	0.974	0.099	766.757			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	37		998	668	#N/A	#N/A	2928	0.20 %	0.32	48.83	105.77	2.17	0.160	0.290	1.057	0.067	848.304	0.000	0.097	0.355	0.051	284.182	0.000	0.135	1.094	0.183	396.006	0.059	1.335	9.038	1.523	3907.903	0.000	0.272	1.546	0.225	795.579	0.000	0.046	0.222	0.037	133.774	0.000	0.076	0.180	0.027	222.720	0.455	0.805	1.442	0.121	2355.599			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	38		1360	718	#N/A	#N/A	5104	0.35 %	0.38	64.24	123.97	1.93	0.174	0.346	2.774	0.203	1768.275	0.000	0.079	0.343	0.051	402.985	0.000	0.183	1.379	0.226	935.606	0.000	2.138	15.484	2.578	10912.479	0.000	0.275	1.664	0.211	1404.407	0.000	0.042	0.222	0.035	216.749	0.000	0.080	0.856	0.064	409.085	0.397	0.826	1.185	0.090	4216.585			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	39		1102	698	#N/A	#N/A	4672	0.32 %	0.44	60.20	112.27	1.86	0.202	0.416	3.457	0.384	1941.232	0.000	0.122	0.458	0.068	569.653	0.000	0.147	1.034	0.188	687.552	0.000	1.097	8.413	1.204	5126.457	0.000	0.403	1.809	0.324	1881.033	0.000	0.064	0.295	0.050	297.903	0.000	0.096	1.022	0.092	448.303	0.292	0.900	1.769	0.182	4205.931			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	40		62	818	#N/A	#N/A	9584	0.66 %	0.16	124.02	212.00	1.71	0.120	0.356	3.200	0.298	3412.079	0.000	0.200	1.301	0.171	1914.537	0.000	0.250	2.177	0.321	2399.118	0.000	2.117	17.579	2.622	20292.536	0.000	0.330	2.781	0.339	3163.910	0.000	0.037	0.242	0.035	353.783	0.000	0.079	0.375	0.038	761.088	0.208	0.732	1.233	0.125	7019.052			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	41		444	788	#N/A	#N/A	1808	0.12 %	0.24	51.27	81.78	1.59	0.157	0.649	3.711	0.602	1174.030	0.000	0.193	1.158	0.186	349.820	0.000	0.224	2.028	0.315	405.786	0.000	2.490	14.696	2.962	4502.748	0.000	0.771	8.111	1.116	1393.558	0.000	0.191	1.743	0.304	344.988	0.000	0.113	0.293	0.046	204.478	0.410	0.768	1.248	0.101	1387.962			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	42		848	788	#N/A	#N/A	1584	0.11 %	0.18	40.57	99.88	2.46	0.178	0.405	2.423	0.352	642.133	0.000	0.092	0.548	0.074	145.316	0.000	0.343	1.755	0.396	543.985	0.000	3.658	15.235	3.962	5793.658	0.000	0.290	2.565	0.358	459.869	0.000	0.039	0.216	0.036	61.049	0.000	0.109	0.286	0.050	172.644	0.455	0.787	1.245	0.101	1246.924			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	43		968	804	#N/A	#N/A	1664	0.11 %	0.43	45.67	66.37	1.45	0.216	0.460	2.601	0.417	765.993	0.000	0.092	0.223	0.043	152.281	0.000	0.123	1.137	0.192	204.182	0.000	1.290	10.455	1.721	2147.298	0.000	0.272	1.766	0.191	452.342	0.000	0.050	0.187	0.035	83.056	0.000	0.080	0.183	0.028	133.173	0.390	0.825	1.272	0.109	1373.190			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	44		1094	862	#N/A	#N/A	5216	0.36 %	0.14	68.95	208.07	3.02	0.194	0.391	2.992	0.301	2040.769	0.000	0.092	0.692	0.056	479.997	0.000	0.106	1.552	0.172	553.594	0.000	1.184	13.670	1.547	6178.136	0.000	0.235	1.799	0.177	1224.112	0.000	0.041	0.166	0.032	213.565	0.000	0.068	0.206	0.028	354.522	0.433	0.792	1.181	0.092	4130.518			0	0	0	0	
E:\Original MANTRA official all pics	cu-05-06 A7 S_5.im3	Stroma	45		178	828	#N/A	#N/A	944	0.07 %	0.31	32.00	60.05	1.88	0.136	0.327	1.188	0.172	308.600	0.000	0.113	0.258	0.062	106.764	0.000	0.072	0.461	0.092	67.588	0.000	0.376	0.999	0.191	354.506	0.000	0.258	1.711	0.180	243.989	0.000	0.036	0.143	0.030	34.244	0.000	0.069	0.149	0.025	65.375	0.374	0.688	1.040	0.142	649.105			0	0	0	0	
