"Path"	"Sample_Name"	"Tissue_Category"	"Region_ID"	"Total_Regions"	"Region_X_Position"	"Region_Y_Position"	"Process_Region_ID"	"Distance_from_Process_Region_Edge_pixels"	"Region_Area_pixels"	"Region_Area_percent"	"Region_Compactness"	"Region_Minor_Axis"	"Region_Major_Axis"	"Region_Axis_Ratio"	"DAPI_Min_Normalized_Counts_Total_Weighting"	"DAPI_Mean_Normalized_Counts_Total_Weighting"	"DAPI_Max_Normalized_Counts_Total_Weighting"	"DAPI_Std_Dev_Normalized_Counts_Total_Weighting"	"DAPI_Total_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Min_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Mean_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Max_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Std_Dev_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Total_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Min_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Mean_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Max_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Std_Dev_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Total_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Min_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Mean_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Max_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Std_Dev_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Total_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Min_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Mean_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Max_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Std_Dev_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Total_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Min_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Mean_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Max_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Std_Dev_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Total_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Min_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Mean_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Max_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Std_Dev_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Total_Normalized_Counts_Total_Weighting"	"Autofluorescence_Min_Normalized_Counts_Total_Weighting"	"Autofluorescence_Mean_Normalized_Counts_Total_Weighting"	"Autofluorescence_Max_Normalized_Counts_Total_Weighting"	"Autofluorescence_Std_Dev_Normalized_Counts_Total_Weighting"	"Autofluorescence_Total_Normalized_Counts_Total_Weighting"	"Lab_ID"	"Slide_ID"	"TMA_Sector"	"TMA_Row"	"TMA_Column"	"TMA_Field"	"inForm_2_2_5800_23313"
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	11	NA	1364	252	"#N/A"	"#N/A"	1600	"0.11 %"	0.25	56.01	56.03	1	0.271	1.726	5.46	1.292	2761.752	0	0.177	0.816	0.148	283.032	0	0.511	2.427	0.399	817.984	0	4.929	51.325	8.031	7886.995	0	1.273	11.347	1.394	2036.809	0	0.024	0.275	0.039	39.13	0	0.145	0.411	0.08	231.837	0	0.369	2.092	0.372	590.025	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	12	NA	162	284	"#N/A"	"#N/A"	1808	"0.12 %"	0.19	45.89	99.74	2.17	0.238	1.215	4.816	1.021	2196.314	0	0.868	4.13	0.675	1569.274	0	1.081	4.806	0.825	1954.662	0.708	11.673	44.875	11.257	21105.008	0	1.799	13.368	2.085	3253.394	0	0.054	0.439	0.067	97.104	0	0.173	0.553	0.079	312.596	0	0.666	1.903	0.413	1204.476	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	13	NA	680	272	"#N/A"	"#N/A"	1040	"0.07 %"	0.31	41.27	50.33	1.22	0.415	2.171	5.786	1.565	2257.481	0	0.696	2.41	0.382	723.8	0	1.252	3.948	0.756	1301.71	0.617	12.267	38.881	7.982	12757.225	0	1.682	13.668	2.02	1749.12	0	0.114	1.452	0.138	118.951	0	0.212	0.638	0.089	220.749	0	0.492	1.696	0.465	511.532	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	14	NA	982	312	"#N/A"	"#N/A"	752	"0.05 %"	0.29	24.11	62.06	2.57	0.41	1.698	3.512	0.859	1277.082	0	0.241	0.625	0.11	181.213	0	0.616	2.848	0.37	463.314	0	3.301	34.324	6.061	2482.162	0	1.038	4.382	0.663	780.486	0	0.031	0.267	0.042	23.081	0	0.17	0.359	0.066	127.713	0	0.325	1.495	0.347	244.408	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	15	NA	364	342	"#N/A"	"#N/A"	5648	"0.39 %"	0.19	83.72	142.14	1.7	0.212	0.536	4.524	0.45	3026.25	0	0.76	4.159	0.714	4292.453	0	0.637	3.664	0.567	3596.719	0.402	8.868	42.658	7.182	50086.735	0	1.338	10.312	1.481	7556.813	0	0.045	0.532	0.062	255.025	0	0.114	0.464	0.058	642.613	0	0.777	1.909	0.284	4386.04	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	16	NA	658	338	"#N/A"	"#N/A"	1840	"0.13 %"	0.32	44.07	76.16	1.73	0.389	1.146	4.96	1.069	2108.515	0	0.381	1.446	0.195	700.664	0	0.448	2.459	0.34	824.848	0	3.102	23.411	2.991	5707.025	0	0.736	6.406	0.635	1354.909	0	0.038	0.281	0.043	70.182	0	0.14	0.489	0.065	257.637	0	0.537	1.293	0.3	988.884	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	17	NA	752	392	"#N/A"	"#N/A"	3632	"0.25 %"	0.18	60.07	137.74	2.29	0.216	0.889	6.037	1.106	3229.452	0	0.216	1.246	0.196	783.29	0	0.8	4.565	0.774	2904.881	0	9.326	43.06	8.011	33872.563	0	1.188	13.02	1.44	4314.058	0	0.049	0.659	0.071	179.576	0	0.129	0.479	0.077	468.082	0	0.702	1.768	0.402	2549.721	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	18	NA	148	434	"#N/A"	"#N/A"	1504	"0.10 %"	0.18	46.72	74.26	1.59	0.366	0.921	4.061	0.77	1384.485	0	0.473	1.524	0.326	710.855	0	0.543	3.313	0.534	816.783	0	4.022	30.853	5.478	6049.752	0	0.85	4.902	0.754	1277.676	0	0.037	0.258	0.046	56.112	0	0.141	0.395	0.07	211.927	0	0.477	1.281	0.29	717.863	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	19	NA	1264	436	"#N/A"	"#N/A"	960	"0.07 %"	0.39	31.76	55.36	1.74	0.209	0.896	4.052	0.895	860.031	0	0.375	2.162	0.337	359.997	0	0.505	2.364	0.415	484.996	0.365	4.653	21.131	2.891	4467.004	0	1.006	3.58	0.567	965.446	0	0.037	0.199	0.043	35.098	0.021	0.125	0.315	0.037	120.241	0	0.773	1.265	0.315	742.357	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	20	NA	348	466	"#N/A"	"#N/A"	2544	"0.18 %"	0.14	67.31	109.97	1.63	0.285	1.031	4.662	0.969	2622.739	0	0.53	2.024	0.306	1347.398	0	0.577	2.436	0.428	1467.087	0.392	4.814	22.388	3.639	12247.02	0	0.787	6.931	0.72	2001.224	0	0.043	0.528	0.051	110.488	0	0.138	0.447	0.06	350.032	0	0.504	1.287	0.283	1283.421	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	21	NA	308	750	"#N/A"	"#N/A"	245024	"16.93 %"	0.22	580.37	616.04	1.06	0.158	2.093	8.049	1.495	512749.372	0	1.337	14.462	1.302	327505.361	0	1.908	19.314	0.96	467606.371	0.567	17.716	59.549	8.891	4340763.517	0	6.17	40.397	4.116	1511700.181	0	0.842	7.566	0.795	206292.119	0	0.178	1.812	0.095	43638.518	0	0.697	3.375	0.585	170693.096	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	22	NA	588	482	"#N/A"	"#N/A"	1808	"0.12 %"	0.21	44.02	96.17	2.18	0.208	0.722	3.689	0.532	1304.909	0	0.645	2.711	0.446	1165.979	0	1.171	3.846	0.731	2117.905	1.798	14.375	38.734	8.424	25989.666	0	1.937	11.866	1.79	3501.563	0	0.073	0.615	0.088	132.715	0	0.163	0.415	0.064	295.253	0	0.944	1.731	0.297	1707.129	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	23	NA	114	530	"#N/A"	"#N/A"	3712	"0.26 %"	0.13	73.24	135.05	1.84	0.365	1.498	5.606	1.257	5560.412	0	0.679	4.136	0.577	2519.958	0	0.678	3.169	0.561	2516.598	0	5.147	29.068	5.137	19105.909	0	1.035	5.119	0.856	3843.612	0	0.078	1.318	0.147	291.194	0	0.148	0.594	0.076	551.163	0	0.382	1.423	0.317	1417.485	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	24	NA	1044	548	"#N/A"	"#N/A"	1744	"0.12 %"	0.26	50.61	76.12	1.5	0.24	0.42	2.025	0.2	732.669	0	0.216	1.342	0.145	377.102	0	0.533	2.423	0.385	929.684	0.257	7.451	33.362	5.362	12994.582	0	1.275	7.026	1.027	2223.87	0	0.036	0.311	0.048	62.521	0	0.13	0.296	0.041	226.154	0.131	0.897	1.633	0.197	1563.749	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	25	NA	1116	602	"#N/A"	"#N/A"	4944	"0.34 %"	0.16	96.83	122.39	1.26	0.224	0.754	5.87	0.842	3729.676	0	0.129	0.718	0.112	637.065	0	0.869	3.217	0.672	4295.295	0.494	10.985	46.582	9.323	54307.511	0	1.358	8.64	1.328	6714.435	0	0.044	0.456	0.062	217.201	0	0.126	0.44	0.06	621.71	0	0.823	1.795	0.358	4067.085	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	26	NA	262	574	"#N/A"	"#N/A"	768	"0.05 %"	0.49	25.21	42.07	1.67	0.348	0.858	4.751	0.783	659.059	0	0.795	6.867	1.014	610.423	0	0.924	3.774	0.565	709.403	1.676	9.578	46.418	6.169	7355.937	0	1.464	11.777	1.493	1124.352	0	0.057	0.356	0.062	43.799	0	0.119	0.29	0.048	91.489	0	0.717	2.04	0.299	550.487	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	27	NA	1124	722	"#N/A"	"#N/A"	2848	"0.20 %"	0.26	57.47	93.15	1.62	0.25	1.043	6.497	1.229	2970.734	0	0.12	0.686	0.113	340.931	0	0.789	3.232	0.561	2246.395	0.556	10.514	39.475	7.977	29944.868	0	2.048	23.572	2.736	5832.279	0	0.062	1.018	0.122	176.252	0	0.121	0.437	0.056	343.235	0	0.759	1.795	0.353	2162.319	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_1.im3"	"Stroma"	28	NA	1184	828	"#N/A"	"#N/A"	1200	"0.08 %"	0.47	39.18	44.86	1.14	0.252	0.581	3.385	0.351	696.638	0	0.165	2.248	0.215	197.843	0	0.515	3.953	0.599	618.098	0.058	6.103	34.859	7.294	7323.561	0	1.109	6.921	1.13	1331.157	0	0.027	0.257	0.04	32.282	0	0.105	0.312	0.048	125.915	0	0.803	1.901	0.266	963.04	NA	NA	0	0	0	0	NA
