"Path"	"Sample_Name"	"Tissue_Category"	"Region_ID"	"Total_Regions"	"Region_X_Position"	"Region_Y_Position"	"Process_Region_ID"	"Distance_from_Process_Region_Edge_pixels"	"Region_Area_pixels"	"Region_Area_percent"	"Region_Compactness"	"Region_Minor_Axis"	"Region_Major_Axis"	"Region_Axis_Ratio"	"DAPI_Min_Normalized_Counts_Total_Weighting"	"DAPI_Mean_Normalized_Counts_Total_Weighting"	"DAPI_Max_Normalized_Counts_Total_Weighting"	"DAPI_Std_Dev_Normalized_Counts_Total_Weighting"	"DAPI_Total_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Min_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Mean_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Max_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Std_Dev_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Total_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Min_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Mean_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Max_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Std_Dev_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Total_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Min_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Mean_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Max_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Std_Dev_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Total_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Min_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Mean_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Max_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Std_Dev_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Total_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Min_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Mean_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Max_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Std_Dev_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Total_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Min_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Mean_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Max_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Std_Dev_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Total_Normalized_Counts_Total_Weighting"	"Autofluorescence_Min_Normalized_Counts_Total_Weighting"	"Autofluorescence_Mean_Normalized_Counts_Total_Weighting"	"Autofluorescence_Max_Normalized_Counts_Total_Weighting"	"Autofluorescence_Std_Dev_Normalized_Counts_Total_Weighting"	"Autofluorescence_Total_Normalized_Counts_Total_Weighting"	"Lab_ID"	"Slide_ID"	"TMA_Sector"	"TMA_Row"	"TMA_Column"	"TMA_Field"	"inForm_2_2_5800_23313"
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	11	NA	1226	176	"#N/A"	"#N/A"	25520	"1.76 %"	0.04	263.47	335.89	1.27	0.194	0.905	6.274	0.913	23091.275	0	0.089	1.288	0.081	2259.831	0	0.296	2.249	0.33	7554.699	0	3.144	39.795	4.693	80245.96	0	0.446	6.453	0.543	11386.462	0	0.016	0.556	0.031	404.597	0	0.071	0.342	0.039	1807.202	0	0.596	2.442	0.311	15208.882	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	12	NA	1016	92	"#N/A"	"#N/A"	3392	"0.23 %"	0.17	88.02	96.15	1.09	0.152	0.921	4.758	1.025	3122.653	0	0.117	0.469	0.073	398.351	0	0.376	1.916	0.319	1274.646	0	3.751	27.166	3.93	12722.25	0	0.507	4.206	0.525	1719.978	0	0.025	0.301	0.035	85.741	0	0.087	0.224	0.03	294.863	0	0.735	1.704	0.343	2493.191	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	13	NA	740	68	"#N/A"	"#N/A"	832	"0.06 %"	0.43	26.46	53.23	2.01	0.329	1.847	4.252	1.06	1536.568	0	0.166	0.479	0.069	138.393	0	0.389	1.153	0.206	323.792	0	0.977	9.14	0.986	812.958	0	0.648	2.377	0.34	539.306	0	0.017	0.12	0.023	13.949	0	0.105	0.305	0.038	87.54	0	0.363	1.153	0.388	302.34	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	14	NA	668	212	"#N/A"	"#N/A"	13072	"0.90 %"	0.14	146.53	179.09	1.22	0.143	0.846	7.365	0.938	11060.619	0	0.139	4.325	0.256	1812.839	0	0.493	2.484	0.374	6445.492	0	6.506	38.234	6.308	85048.665	0	0.437	5.992	0.598	5713.073	0	0.02	0.265	0.026	265.594	0	0.078	0.236	0.03	1015.145	0	0.755	2.094	0.339	9868.19	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	15	NA	188	144	"#N/A"	"#N/A"	928	"0.06 %"	0.48	33.68	40.79	1.21	0.443	2.136	3.989	0.845	1981.947	0.003	0.143	0.345	0.048	132.407	0	0.451	0.894	0.184	418.521	0	0.573	1.577	0.269	531.916	0	0.647	1.71	0.264	600.043	0	0.013	0.137	0.02	12.42	0.038	0.13	0.232	0.031	120.898	0	0.202	0.837	0.224	187.869	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	16	NA	972	174	"#N/A"	"#N/A"	2832	"0.20 %"	0.28	46.99	108.89	2.32	0.142	0.325	0.928	0.084	921.381	0	0.096	0.49	0.072	271.555	0	0.277	1.919	0.345	784.731	0.079	4.725	32.48	6.07	13379.885	0	0.442	4.349	0.591	1250.967	0	0.016	0.148	0.022	44.145	0	0.077	0.201	0.025	217.91	0.399	0.909	1.709	0.186	2573.503	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	17	NA	90	218	"#N/A"	"#N/A"	1600	"0.11 %"	0.32	36.05	76.11	2.11	0.206	1.346	5.722	1.215	2154.005	0	0.067	0.357	0.074	106.851	0	0.811	2.209	0.361	1297.052	0.892	11.843	34.022	7.287	18948.92	0	0.914	6.562	0.985	1462.962	0	0.032	0.553	0.055	51.112	0	0.095	0.21	0.04	152.563	0	0.714	1.772	0.461	1141.781	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	18	NA	842	248	"#N/A"	"#N/A"	752	"0.05 %"	0.32	29.47	52.38	1.78	0.253	1.415	5.927	1.521	1064.328	0	0.133	1.734	0.142	99.705	0	0.562	2.006	0.369	422.999	0	4.241	19.896	4.724	3189.068	0	0.453	2.954	0.476	340.582	0	0.021	0.131	0.025	16.152	0	0.092	0.429	0.04	68.924	0	0.654	1.382	0.409	491.995	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	19	NA	998	622	"#N/A"	"#N/A"	145792	"10.07 %"	0.02	651.39	777.25	1.19	0.124	0.764	6.851	0.755	111361.45	0	0.104	5.503	0.174	15100.383	0	0.562	4.572	0.463	81979.868	0	7.499	50.46	7.351	1093267.194	0	0.564	18.474	0.871	82166.489	0	0.029	1.593	0.049	4252.048	0	0.071	0.645	0.034	10400.995	0	0.88	2.895	0.36	128273.279	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	20	NA	1292	310	"#N/A"	"#N/A"	1360	"0.09 %"	0.38	38	60.54	1.59	0.277	1.729	6.99	1.541	2351.558	0	0.112	0.502	0.078	151.843	0	0.467	1.706	0.327	634.775	0	3.661	20.152	4.322	4978.805	0	0.661	3.709	0.583	898.376	0	0.015	0.137	0.023	20.229	0	0.095	0.318	0.051	129.087	0	0.496	1.59	0.403	674.162	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	21	NA	236	586	"#N/A"	"#N/A"	51920	"3.59 %"	0.05	263.17	477.42	1.81	0.069	0.631	6.417	0.691	32785.02	0	0.177	8.185	0.349	9189.48	0	0.506	3.681	0.4	26263.921	0	6.307	50.1	5.748	327450.23	0	0.506	7.78	0.656	26276.98	0	0.022	0.374	0.03	1128.231	0	0.074	0.321	0.029	3818.323	0	0.897	2.522	0.315	46575.493	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	22	NA	1144	406	"#N/A"	"#N/A"	1056	"0.07 %"	0.49	37.64	43.44	1.15	0.286	0.825	3.605	0.795	870.726	0	0.087	0.414	0.063	92.116	0	0.44	1.653	0.36	465.105	0.22	5.567	25.005	4.623	5879.025	0	0.398	4.103	0.506	420.635	0	0.02	0.172	0.026	21.039	0	0.083	0.222	0.032	87.621	0	0.78	1.551	0.31	823.63	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	23	NA	1084	500	"#N/A"	"#N/A"	832	"0.06 %"	0.22	30.83	64.87	2.1	0.363	0.861	3.031	0.694	716.48	0	0.08	0.324	0.063	66.563	0	0.254	1.162	0.229	211.498	0	2.154	10.306	2.223	1792.077	0	0.316	2.082	0.358	262.707	0	0.014	0.094	0.019	11.257	0	0.071	0.197	0.028	59.36	0	0.558	1.06	0.225	464.498	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	24	NA	1098	790	"#N/A"	"#N/A"	848	"0.06 %"	0.24	34.71	53.13	1.53	0.26	1.354	4.317	0.986	1148.221	0	0.108	0.53	0.096	91.801	0	0.722	2.478	0.392	612.331	0.189	9.053	40.004	9.388	7676.664	0	0.855	4.327	0.803	724.804	0	0.024	0.17	0.034	20.448	0	0.125	0.349	0.059	105.817	0	0.848	2.158	0.499	719.151	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	25	NA	1336	796	"#N/A"	"#N/A"	864	"0.06 %"	0.24	24.27	68.38	2.82	0.449	1.08	3.52	0.764	933.475	0	0.11	0.441	0.078	95.007	0	0.229	0.979	0.223	197.738	0	0.574	2.209	0.403	495.944	0	0.428	1.932	0.313	370.175	0	0.045	0.41	0.077	39.157	0.007	0.086	0.2	0.037	74.322	0	0.525	1.076	0.227	453.227	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	26	NA	1050	832	"#N/A"	"#N/A"	816	"0.06 %"	0.23	30.49	61.57	2.02	0.351	2.035	4.192	0.987	1660.367	0	0.141	0.452	0.07	114.792	0	0.555	2.142	0.312	453.231	0	2.391	20.222	3.746	1951.395	0	0.663	2.31	0.424	540.68	0	0.018	0.13	0.024	14.378	0.039	0.136	0.327	0.045	111.228	0	0.445	1.558	0.389	363.148	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	27	NA	112	850	"#N/A"	"#N/A"	1744	"0.12 %"	0.37	37.2	74	1.99	0.171	0.574	2.808	0.476	1000.851	0	0.201	1.199	0.121	351.344	0	0.228	2.156	0.252	397.436	0	2.158	16.665	2.128	3763.159	0	0.362	3.314	0.391	630.522	0	0.014	0.116	0.02	24.195	0	0.069	0.132	0.021	119.489	0	0.773	1.271	0.259	1347.9	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	28	NA	1338	900	"#N/A"	"#N/A"	1104	"0.08 %"	0.19	36.55	71.72	1.96	0.465	1.632	4.596	0.934	1802.029	0	0.163	0.483	0.073	179.455	0	0.369	1.039	0.23	407.395	0	0.776	3.175	0.475	856.251	0	1.621	18.672	2.942	1789.602	0	0.023	0.305	0.038	25.68	0.029	0.125	0.285	0.039	138.493	0	0.539	1.187	0.305	595.466	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	29	NA	250	930	"#N/A"	"#N/A"	960	"0.07 %"	0.22	29.06	69.62	2.4	0.23	0.961	4.267	0.783	923.019	0	0.276	0.948	0.164	264.927	0	0.482	2.421	0.413	462.527	0	4.998	33.249	7.614	4798.422	0	0.822	5.363	0.779	789.331	0	0.019	0.172	0.029	17.938	0	0.107	0.236	0.044	103.062	0	0.793	2.122	0.443	761.628	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	30	NA	272	970	"#N/A"	"#N/A"	5216	"0.36 %"	0.11	67.55	212.54	3.15	0.148	0.723	5.462	0.768	3770.328	0	0.23	7.9	0.477	1202.047	0	0.607	3.49	0.478	3167.229	0	6.074	36.481	5.563	31679.434	0	0.654	8.128	0.819	3409.577	0	0.028	0.676	0.05	146.173	0	0.079	0.238	0.033	411.433	0	0.966	2.492	0.35	5036.719	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	31	NA	18	926	"#N/A"	"#N/A"	1088	"0.08 %"	0.56	36.07	44.12	1.22	0.184	0.479	3.311	0.316	521.577	0	0.173	0.578	0.083	188.449	0	0.32	1.684	0.269	347.629	0	2.559	18.869	3.042	2784.281	0	0.452	3.654	0.493	491.419	0	0.015	0.103	0.021	16.71	0	0.073	0.174	0.024	78.955	0.125	1.013	1.612	0.15	1102.517	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	32	NA	564	946	"#N/A"	"#N/A"	2128	"0.15 %"	0.2	57.8	88.63	1.53	0.235	0.743	4.342	0.742	1581.679	0	0.136	0.794	0.113	289.439	0	0.638	3.287	0.508	1358.675	0.322	7.507	35.515	6.55	15974.514	0	0.653	6.954	0.851	1390.387	0	0.024	0.29	0.038	50.578	0	0.076	0.226	0.035	162.688	0	0.959	1.955	0.295	2040.711	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	33	NA	506	988	"#N/A"	"#N/A"	1040	"0.07 %"	0.3	37.86	53.61	1.42	0.174	0.755	3.56	0.737	785.293	0	0.305	1.525	0.3	317.656	0	1.012	4.307	0.813	1052.485	0.954	13.3	48.544	11.424	13831.499	0	1.392	8.429	1.713	1447.574	0	0.036	0.331	0.057	37.681	0	0.102	0.32	0.062	106.548	0.399	1.198	2.846	0.399	1246.216	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-07-05 B D_3.im3"	"Stroma"	34	NA	1364	1026	"#N/A"	"#N/A"	1232	"0.09 %"	0.58	28.26	56.1	1.99	0.215	1.005	5.319	1.129	1238.012	0	0.051	0.434	0.065	63.289	0	0.653	2.436	0.525	804.736	0.014	10.155	41.972	8.385	12511.259	0	0.931	5.802	0.993	1146.755	0	0.031	0.248	0.044	38.161	0	0.087	0.288	0.047	107.421	0	1.09	2.574	0.531	1343.105	NA	NA	0	0	0	0	NA
