"Path"	"Sample_Name"	"Tissue_Category"	"Region_ID"	"Total_Regions"	"Region_X_Position"	"Region_Y_Position"	"Process_Region_ID"	"Distance_from_Process_Region_Edge_pixels"	"Region_Area_pixels"	"Region_Area_percent"	"Region_Compactness"	"Region_Minor_Axis"	"Region_Major_Axis"	"Region_Axis_Ratio"	"DAPI_Min_Normalized_Counts_Total_Weighting"	"DAPI_Mean_Normalized_Counts_Total_Weighting"	"DAPI_Max_Normalized_Counts_Total_Weighting"	"DAPI_Std_Dev_Normalized_Counts_Total_Weighting"	"DAPI_Total_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Min_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Mean_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Max_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Std_Dev_Normalized_Counts_Total_Weighting"	"CD68_Opal_520_Total_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Min_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Mean_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Max_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Std_Dev_Normalized_Counts_Total_Weighting"	"Ki67_Opal_540_Total_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Min_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Mean_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Max_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Std_Dev_Normalized_Counts_Total_Weighting"	"HLA_DR_Opal_570_Total_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Min_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Mean_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Max_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Std_Dev_Normalized_Counts_Total_Weighting"	"CD8_Opal_620_Total_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Min_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Mean_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Max_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Std_Dev_Normalized_Counts_Total_Weighting"	"CD3_Opal_650_Total_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Min_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Mean_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Max_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Std_Dev_Normalized_Counts_Total_Weighting"	"SOX10_Opal_690_Total_Normalized_Counts_Total_Weighting"	"Autofluorescence_Min_Normalized_Counts_Total_Weighting"	"Autofluorescence_Mean_Normalized_Counts_Total_Weighting"	"Autofluorescence_Max_Normalized_Counts_Total_Weighting"	"Autofluorescence_Std_Dev_Normalized_Counts_Total_Weighting"	"Autofluorescence_Total_Normalized_Counts_Total_Weighting"	"Lab_ID"	"Slide_ID"	"TMA_Sector"	"TMA_Row"	"TMA_Column"	"TMA_Field"	"inForm_2_2_5800_23313"
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	11	NA	214	246	"#N/A"	"#N/A"	1520	"0.10 %"	0.46	31.86	65.85	2.07	0.168	0.414	1.437	0.228	629.294	0.03	0.292	1.777	0.33	443.117	0	0.124	0.807	0.127	187.97	0	0.457	3.986	0.758	695.091	0	0.535	2.701	0.391	813.374	0	0.139	1.251	0.229	211.04	0	0.104	0.401	0.073	158.779	0.451	0.679	1.045	0.075	1031.456	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	12	NA	162	346	"#N/A"	"#N/A"	10304	"0.71 %"	0.12	121.99	208.73	1.71	0.157	0.481	2.55	0.335	4951.432	0	0.196	0.919	0.086	2018.668	0	0.125	0.776	0.121	1289.572	0	0.142	3.145	0.265	1460.979	0	0.497	1.914	0.253	5119.404	0	0.044	0.874	0.046	455.497	0.008	0.114	1.124	0.101	1172.12	0.363	0.695	1.413	0.134	7157.065	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	13	NA	406	280	"#N/A"	"#N/A"	2688	"0.19 %"	0.24	49.55	105	2.12	0.186	0.383	1.363	0.184	1029.551	0.031	0.23	1.363	0.165	616.952	0	0.158	1.251	0.148	424.619	0	0.581	7.468	1.161	1562.946	0	0.479	2.532	0.296	1287.441	0	0.077	0.924	0.125	206.589	0	0.106	0.532	0.073	285.003	0.439	0.729	1.295	0.101	1959.725	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	14	NA	298	270	"#N/A"	"#N/A"	1376	"0.10 %"	0.49	35.21	60.6	1.72	0.204	0.455	1.538	0.258	626.036	0.071	0.19	0.409	0.061	261.842	0	0.131	0.548	0.096	180.936	0	0.063	1.426	0.097	86.405	0.036	0.537	1.407	0.207	738.425	0	0.036	0.131	0.028	49.079	0.013	0.12	0.488	0.096	164.44	0.498	0.751	1.274	0.103	1034.028	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	15	NA	52	334	"#N/A"	"#N/A"	5008	"0.35 %"	0.33	76.01	104.06	1.37	0.159	0.407	1.66	0.22	2038.517	0.032	0.213	1.863	0.191	1064.94	0	0.101	0.789	0.108	506.999	0	0.213	3.377	0.418	1067.542	0	0.487	2.704	0.283	2438.433	0	0.076	1.201	0.154	381.074	0.003	0.119	0.629	0.095	595.427	0.393	0.678	1.271	0.095	3396.527	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	16	NA	246	326	"#N/A"	"#N/A"	1232	"0.09 %"	0.64	36.03	44.02	1.22	0.176	0.328	0.596	0.098	403.952	0.042	0.164	0.587	0.074	202.506	0	0.101	0.464	0.1	124.428	0	0.056	0.414	0.076	68.789	0	0.465	1.41	0.266	572.714	0	0.031	0.136	0.027	38.662	0.015	0.102	0.422	0.067	126.257	0.42	0.711	1.323	0.147	876.408	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	17	NA	336	368	"#N/A"	"#N/A"	1424	"0.10 %"	0.6	40.01	48.07	1.2	0.205	0.441	1.148	0.199	627.947	0.047	0.19	0.486	0.074	270.678	0	0.166	0.591	0.122	235.948	0	0.059	0.455	0.085	84.08	0.123	0.568	1.429	0.29	809.211	0	0.038	0.163	0.029	54.286	0.004	0.154	0.591	0.12	218.926	0.463	0.783	1.251	0.164	1114.482	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	18	NA	88	440	"#N/A"	"#N/A"	960	"0.07 %"	0.5	30.43	49.24	1.62	0.213	0.412	1.32	0.227	395.487	0.056	0.188	0.465	0.06	180.652	0	0.109	0.413	0.072	104.94	0	0.081	1.602	0.143	77.979	0.073	0.488	0.944	0.125	468.079	0	0.032	0.161	0.027	30.403	0.015	0.116	0.468	0.093	111.742	0.521	0.744	0.929	0.06	714.361	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	19	NA	188	636	"#N/A"	"#N/A"	1440	"0.10 %"	0.29	37.85	73.33	1.94	0.183	0.378	1.141	0.169	545.01	0.052	0.325	1.458	0.284	467.606	0	0.228	1.377	0.237	327.651	0	1.033	8.528	1.813	1487.042	0	0.636	3.466	0.416	916.043	0	0.093	0.732	0.135	134.03	0.005	0.105	0.306	0.053	151.503	0.559	0.798	1.041	0.082	1148.633	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	20	NA	130	750	"#N/A"	"#N/A"	1344	"0.09 %"	0.38	36.26	64.18	1.77	0.211	0.456	0.914	0.172	612.843	0.062	0.177	0.397	0.05	237.605	0	0.116	0.383	0.088	155.706	0	0.099	0.796	0.113	132.824	0.086	0.447	0.973	0.134	601.024	0	0.026	0.145	0.026	35.194	0.02	0.168	0.851	0.183	225.668	0.532	0.783	1.134	0.117	1051.909	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Tumor"	21	NA	1030	976	"#N/A"	"#N/A"	2352	"0.16 %"	0.33	43.62	81.65	1.87	0.206	0.49	2.107	0.332	1152.11	0	0.283	1.072	0.16	665.299	0	0.488	1.668	0.311	1148.173	0	3.078	9.896	2.183	7238.903	0	0.67	2.544	0.404	1574.784	0	0.092	0.382	0.067	216.114	0.003	0.258	2.034	0.373	606.59	0.514	0.824	1.191	0.084	1938.995	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	22	NA	474	358	"#N/A"	"#N/A"	308768	"21.33 %"	0.02	716.81	949.19	1.32	0.116	0.37	3.643	0.252	114127.089	0	0.194	2.491	0.163	59914.201	0	0.119	1.273	0.111	36842.109	0	0.235	8.73	0.501	72475.68	0	0.448	3.021	0.214	138433.377	0	0.039	2.574	0.069	12123.736	0	0.053	0.502	0.023	16516.824	0.214	0.704	1.517	0.116	217507.809	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	23	NA	966	26	"#N/A"	"#N/A"	2016	"0.14 %"	0.3	52.21	84.02	1.61	0.213	0.415	1.621	0.208	837.589	0	0.251	0.919	0.175	505.634	0	0.199	1.281	0.199	400.826	0	0.788	8.37	1.034	1588.788	0	0.535	2.195	0.345	1078.042	0	0.057	0.437	0.06	114.459	0.002	0.066	0.186	0.026	133.654	0.482	0.795	1.491	0.147	1603.024	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	24	NA	1070	58	"#N/A"	"#N/A"	2816	"0.19 %"	0.35	58.03	86.24	1.49	0.195	0.33	0.813	0.122	930.399	0	0.154	0.467	0.073	433.19	0	0.116	0.847	0.117	327.365	0	0.229	4.78	0.542	643.606	0	0.412	1.56	0.242	1159.081	0	0.025	0.19	0.025	70.565	0	0.06	0.172	0.024	167.995	0.43	0.734	1.35	0.162	2067.604	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	25	NA	1178	86	"#N/A"	"#N/A"	7104	"0.49 %"	0.22	113.96	131.62	1.15	0.201	0.424	2.221	0.254	3008.592	0	0.233	1.221	0.129	1658.58	0	0.213	1.439	0.17	1513.322	0	0.929	8.452	1.269	6599.31	0	0.513	2.007	0.228	3645.918	0	0.046	0.304	0.043	326.185	0.001	0.065	0.494	0.032	463.401	0.525	0.812	1.346	0.088	5768.42	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	26	NA	1240	126	"#N/A"	"#N/A"	1712	"0.12 %"	0.3	31.37	92.51	2.95	0.257	0.514	2.508	0.348	879.754	0.032	0.191	0.629	0.061	326.432	0	0.174	1.132	0.118	297.067	0	0.331	6.184	0.735	566.13	0	0.539	1.273	0.166	922.871	0	0.03	0.142	0.025	50.626	0.009	0.058	0.123	0.017	99.96	0.581	0.879	1.207	0.104	1504.959	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	27	NA	1308	154	"#N/A"	"#N/A"	1552	"0.11 %"	0.26	36.47	87.16	2.39	0.237	0.436	2.045	0.323	675.991	0	0.176	0.781	0.088	273.74	0	0.199	0.86	0.15	308.493	0	0.981	6.414	1.372	1523.236	0	0.465	1.352	0.202	721.909	0	0.037	0.214	0.036	56.918	0	0.059	0.159	0.021	91.864	0.513	0.803	1.125	0.081	1246.094	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	28	NA	1000	178	"#N/A"	"#N/A"	4512	"0.31 %"	0.26	70.81	111.38	1.57	0.165	0.324	1.493	0.208	1462.787	0	0.213	1.479	0.176	962.244	0	0.139	1.329	0.151	627.092	0	0.694	8.639	1.06	3129.887	0	0.391	1.64	0.19	1763.313	0	0.038	0.448	0.043	171.034	0	0.059	0.18	0.021	268.059	0.489	0.725	1.004	0.068	3269.146	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	29	NA	1124	218	"#N/A"	"#N/A"	1120	"0.08 %"	0.34	36.61	55.02	1.5	0.205	0.362	1.164	0.185	404.928	0.005	0.155	0.493	0.043	173.09	0	0.111	0.4	0.079	124.817	0	0.109	0.93	0.128	122.292	0	0.433	0.862	0.13	484.893	0	0.025	0.1	0.021	27.464	0.005	0.055	0.15	0.017	61.173	0.504	0.819	1.145	0.104	916.873	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	30	NA	1292	224	"#N/A"	"#N/A"	896	"0.06 %"	0.32	30.84	51.65	1.67	0.191	0.393	1.635	0.215	352.034	0.04	0.349	1.414	0.239	312.858	0	0.345	1.247	0.217	308.939	0	2.434	8.405	1.845	2181.1	0	0.665	1.814	0.28	595.569	0	0.097	0.346	0.068	86.651	0.007	0.077	0.181	0.026	68.854	0.613	0.848	1.11	0.093	759.552	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	31	NA	1350	258	"#N/A"	"#N/A"	3120	"0.22 %"	0.44	49.82	96.23	1.93	0.169	0.331	1.575	0.169	1031.919	0	0.267	1.477	0.194	833.391	0	0.258	1.274	0.206	806.517	0	1.898	10.101	1.962	5920.267	0	0.572	2.665	0.34	1785.594	0	0.131	2.887	0.299	410.259	0	0.067	0.247	0.031	209.39	0.514	0.806	1.106	0.097	2516.115	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	32	NA	928	368	"#N/A"	"#N/A"	1184	"0.08 %"	0.36	25.28	70.27	2.78	0.205	0.279	0.504	0.041	330.45	0	0.405	1.551	0.306	479.631	0	0.267	1.429	0.237	316.312	0	1.415	6.778	1.523	1674.787	0	0.365	1.978	0.272	432.46	0	0.057	0.327	0.051	67.326	0.01	0.07	0.193	0.027	82.355	0.567	0.805	1.306	0.108	953.469	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	33	NA	1218	434	"#N/A"	"#N/A"	4704	"0.32 %"	0.21	60.86	159.55	2.62	0.156	0.247	0.929	0.095	1162.478	0	0.394	1.638	0.254	1855.43	0	0.243	1.439	0.197	1144.922	0	2.178	8.823	1.517	10243.236	0	0.44	2.302	0.304	2068.933	0	0.081	1.204	0.091	381.445	0	0.069	0.2	0.025	325.529	0.47	0.716	0.96	0.076	3366.352	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	34	NA	724	406	"#N/A"	"#N/A"	1408	"0.10 %"	0.28	39.99	76.27	1.91	0.205	0.343	1.138	0.162	482.988	0.045	0.537	3.218	0.469	755.839	0	0.12	0.827	0.123	168.804	0	0.547	5.291	0.572	769.91	0	0.337	1.254	0.174	474.893	0	0.036	0.191	0.028	50.318	0.011	0.06	0.117	0.016	84.115	0.56	0.767	1.099	0.069	1080.431	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	35	NA	886	394	"#N/A"	"#N/A"	1024	"0.07 %"	0.31	26.46	63.98	2.42	0.196	0.259	0.691	0.058	265.588	0.047	0.166	0.809	0.106	170.475	0	0.059	0.44	0.067	60.837	0	0.167	2.699	0.225	171.494	0	0.261	0.885	0.117	267.34	0	0.02	0.092	0.017	20.02	0.009	0.051	0.108	0.015	52.661	0.518	0.712	0.974	0.084	728.817	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	36	NA	574	428	"#N/A"	"#N/A"	4992	"0.34 %"	0.12	105.02	117.97	1.12	0.177	0.309	1.796	0.151	1542.841	0.018	0.203	1.116	0.156	1014.526	0	0.118	1.038	0.136	589.136	0	0.422	5.9	0.788	2108.729	0	0.364	1.871	0.217	1815.027	0	0.039	0.369	0.041	192.312	0.006	0.061	0.192	0.022	304.854	0.51	0.771	1.4	0.107	3846.399	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	37	NA	840	430	"#N/A"	"#N/A"	1888	"0.13 %"	0.18	48.32	107.3	2.22	0.197	0.319	0.814	0.115	602.179	0	0.457	1.778	0.442	863.289	0	0.205	1.019	0.178	386.396	0	1.348	6.442	1.206	2545.816	0	0.289	1.433	0.199	544.873	0	0.06	0.302	0.042	113.494	0.011	0.069	0.189	0.023	129.352	0.545	0.736	0.967	0.069	1389.586	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	38	NA	668	456	"#N/A"	"#N/A"	1824	"0.13 %"	0.3	44.07	79.47	1.8	0.215	0.354	0.75	0.105	646.204	0.058	0.185	1.304	0.122	337.536	0	0.125	0.91	0.136	228.091	0	0.206	4.755	0.521	375.969	0	0.439	1.56	0.26	801.344	0	0.031	0.217	0.03	56.041	0.004	0.063	0.156	0.021	115.024	0.606	0.85	1.345	0.135	1549.987	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	39	NA	1370	484	"#N/A"	"#N/A"	1264	"0.09 %"	0.38	44.29	55.95	1.26	0.214	0.343	1.234	0.155	433.944	0	0.16	1.081	0.111	202.253	0	0.275	1.171	0.235	347.429	0	1.956	8.396	1.989	2471.791	0	0.422	1.593	0.246	533.993	0	0.052	0.279	0.047	66.156	0.001	0.066	0.165	0.026	83.996	0.596	0.819	1.01	0.066	1035.13	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	40	NA	514	526	"#N/A"	"#N/A"	3728	"0.26 %"	0.11	71.16	140.47	1.97	0.18	0.3	1.005	0.12	1117.418	0.015	0.204	1.287	0.144	760.456	0	0.128	0.883	0.128	478.355	0	0.479	4.835	0.711	1786.826	0	0.38	1.566	0.21	1418.477	0	0.04	0.286	0.033	148.062	0.004	0.066	0.15	0.021	245.944	0.571	0.781	1.319	0.1	2911.345	NA	NA	0	0	0	0	NA
"E:\Original MANTRA official all pics"	"cu-05-06 A7 S_1.im3"	"Stroma"	41	NA	280	484	"#N/A"	"#N/A"	816	"0.06 %"	0.38	32.97	44.31	1.34	0.193	0.306	0.553	0.094	249.977	0.015	0.145	0.418	0.052	118.262	0	0.091	0.494	0.086	74.583	0	0.128	2.39	0.291	104.222	0	0.355	1.149	0.179	289.292	0	0.024	0.164	0.023	19.458	0.016	0.061	0.189	0.024	49.799	0.491	0.688	1.104	0.092	561.325	NA	NA	0	0	0	0	NA
